Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),LIVING:Zone Operative Temperature [C](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 02/04  04:00:00,10.5,77.6666666666667,16.8681501663939,15.5482970620163,1.79252821530955,1.10194188903397,2.00028162780358,,62.0049268940345,,,,,50.9677823031756,,,,56.0540192082027,,65.7482300297928,,5.550564528009671E-002,5.313181686646536E-002,5.612867500703624E-002 
 02/04  05:00:00,10.7333333333333,77.0666666666667,16.6005716927263,15.2820062053838,1.6532468263996,1.27154140020383,2.36564776547029,,63.3783650350924,,,,,52.658272176172,,,,57.6541442044155,,66.9436555215465,,5.582622855044077E-002,5.388819496956667E-002,5.678934062027172E-002 
 02/04  06:00:00,10.9666666666667,76.4666666666667,16.3637827562637,15.0528577264547,1.97623559096122,1.34645003944553,2.49917169541306,,64.4981726405253,,,,,54.0181145260399,,,,58.9930172448671,,67.8356247507801,,5.600524870751463E-002,5.468155045640823E-002,5.723500758432243E-002 
 02/04  07:00:00,11.,76.5,19.3445151585073,17.2404771591996,2.23504821568843,1.37693532188419,2.4819803380362,,50.0006686791646,,,,,39.7824855449548,,,,46.7542486773031,,59.3176884511255,,5.661665649833220E-002,5.475777463287346E-002,5.725853061375940E-002 
 02/04  08:00:00,10.6666666666667,79.4333333333333,20.5373278302578,18.7478649422437,2.63593913730469,1.30489180517894,2.25412276277881,,46.8084693319988,,,,,38.113940640905,,,,42.8232462770564,,58.0692417316143,,5.721433992421258E-002,5.467805641161059E-002,5.693721066024310E-002 
 02/04  09:00:00,10.7,79.4333333333333,18.4716431836579,17.214375780859,2.68290498566134,1.1879641820479,2.03996146316205,,58.8373841107033,,,,,47.9982413390018,,,,52.0194173500145,,65.7949737053532,,5.773459570339397E-002,5.453410383185622E-002,5.641747366137952E-002 
 02/04  10:00:00,10.9333333333333,78.0333333333333,17.3561562223912,16.2417349986687,2.86755857920256,1.26852121048291,2.19979344096343,,62.6556748464466,,,,,51.891832158614,,,,55.6386938502649,,67.4813924413411,,5.789113487365907E-002,5.447920886973329E-002,5.631083618546196E-002 
 02/04  11:00:00,11.2666666666667,76.3666666666667,17.0453728446106,15.8898603288558,3.125413587205,1.38157451571099,2.40985361343406,,63.6675642899741,,,,,53.0244191017668,,,,57.0207883960332,,67.8175614255307,,5.816539372670004E-002,5.497129378634903E-002,5.673056307559930E-002 
 02/04  12:00:00,11.6,74.3,16.9997371142904,15.8013903388019,3.18815589020363,1.40914506882067,2.46359331549409,,63.8132233186106,,,,,53.1933264088108,,,,57.264640017557,,67.3424108055943,,5.828539322641855E-002,5.527574010143843E-002,5.695569925491389E-002 
 02/04  13:00:00,11.5666666666667,74.2666666666667,16.8105716470983,15.6371917394582,3.59529079153017,1.58781207501788,2.78541227681045,,64.0955889800622,,,,,53.6000387129531,,,,57.6042276433496,,67.2556633933502,,5.848303744344974E-002,5.561736154330571E-002,5.724464238421877E-002 
 02/04  14:00:00,11.2333333333333,76.7333333333333,16.4492336545683,15.3150863577493,3.06204293140101,1.66872098618254,3.04608881925932,,64.9769599654354,,,,,54.8763774959609,,,,59.1261218966848,,68.4010810830431,,5.839430241055255E-002,5.600823085731244E-002,5.782660806895110E-002 
 02/04  15:00:00,11.0333333333333,77.7333333333333,16.1551675022708,15.0424340110976,3.16295807901196,1.55298592060277,2.7806864671995,,65.9757239715724,,,,,56.1593036234244,,,,60.4289110248909,,69.3325716768097,,5.797081057801030E-002,5.578648956697409E-002,5.775755536517427E-002 
 02/04  16:00:00,11.,76.0333333333333,15.9129212175816,14.8321377135979,3.39269979934943,1.49671174418686,2.62409964986458,,65.8161387747838,,,,,56.3815028293813,,,,60.2532685903819,,68.6602457128531,,5.839239778104200E-002,5.564830139776378E-002,5.728100019778713E-002 
 02/04  17:00:00,11.,74.4666666666667,15.6624744160106,14.5814084342174,3.17533259254027,1.73682221586021,3.18186528790792,,64.7271902704885,,,,,55.9878529271629,,,,59.7930727719905,,67.5183519338999,,5.835773510273567E-002,5.588835559371434E-002,5.777645506909704E-002 
 02/04  18:00:00,11.,74.8333333333333,18.6257165334527,16.7053019589051,2.62697006200268,1.60955118599149,2.93518691365115,,49.507978015371,,,,,40.5130161011347,,,,47.0660631272963,,58.7929991775588,,5.784862902244717E-002,5.596852477363757E-002,5.799732178755562E-002 
 02/04  19:00:00,10.8666666666667,78.3333333333333,20.1861213809643,18.2023948039713,2.40848575355084,1.48071337295107,2.67082440780974,,46.0991455167825,,,,,37.7562186290145,,,,43.6714926076271,,57.7813642289925,,5.736228007781696E-002,5.549240445398366E-002,5.764029200820473E-002 
 02/04  20:00:00,11.0666666666667,79.3,20.4605858247041,19.0327151866736,2.52270392253713,1.54676797967956,2.80231148399171,,45.637525314531,,,,,38.9436330710476,,,,42.9688809070132,,58.1999348104899,,5.726651573411928E-002,5.534651533256981E-002,5.763134183946289E-002 
 02/04  21:00:00,11.5333333333333,76.9333333333333,20.6043011357253,19.6877556994471,2.46657019229919,1.51076141400146,2.73861547275168,,44.5147438257182,,,,,39.4934754636497,,,,41.6354258823531,,57.2069812786686,,5.731033641648545E-002,5.542045191801073E-002,5.767404606737316E-002 
 02/04  22:00:00,11.7666666666667,75.9666666666667,18.6775053880222,17.8963611265927,2.49983677379511,1.52566909263143,2.80389902167097,,55.9542306745722,,,,,48.7689359630159,,,,51.3549210074642,,64.483366110874,,5.729687059751554E-002,5.538198178344895E-002,5.764708750457660E-002 
 02/04  23:00:00,11.8,76.,17.571869555638,16.7757113236384,2.54757474412525,1.55092839434502,2.86850202291763,,60.4069107981443,,,,,52.9900122744414,,,,55.7937754232178,,66.8574763619874,,5.741676977348558E-002,5.553166097368722E-002,5.776755698508818E-002 
 02/04  24:00:00,9.2,76.,17.0878297466069,16.3225454743027,0.479802445457019,0.653937759895274,0.852188049981344,,59.2838476855023,,,,,52.9510805592033,,,,55.6871472226082,,64.4641211817504,,5.480999709919347E-002,5.420165045582234E-002,5.525808644231536E-002 
 02/05  01:00:00,10.2333333333333,78.9333333333333,16.8285196409931,16.0492368832727,0.972593417685943,0.735948705750432,1.11046689513563,,56.7112425368308,,,,,51.3479695725968,,,,56.3188754933276,,64.3892983825734,,5.239402932591211E-002,5.097227969049453E-002,5.003925867051954E-002 
 02/05  02:00:00,11.7333333333333,77.4666666666667,16.6474441660982,15.740793871636,2.41762491426589,1.06671358425892,1.85183697954401,,61.5234411929411,,,,,53.8349950896662,,,,58.7748718488181,,68.3029442475169,,5.573501525422263E-002,5.186257785445448E-002,5.324513645975480E-002 
 02/05  03:00:00,11.8333333333333,76.,16.4314308989312,15.5066998161294,2.99285943480154,1.31904252287155,2.30846297614645,,64.0516583131153,,,,,56.4391626660178,,,,60.233279929358,,68.8888733604917,,5.770206928024098E-002,5.390227687771019E-002,5.601538855749966E-002 
 02/05  04:00:00,11.8666666666667,76.,16.2201108866231,15.3005666185141,3.18989657115588,1.4052922004943,2.46591666085208,,64.90553398346,,,,,57.57332017792,,,,61.1250208045614,,69.2981534411167,,5.820468222535524E-002,5.509638534573358E-002,5.685888896371426E-002 
 02/05  05:00:00,11.5666666666667,78.1333333333333,16.0113341381321,15.1021893658399,3.32573652075022,1.46465399857017,2.57172404209521,,66.1796396094835,,,,,58.7534523967243,,,,62.3894579064459,,70.4137399352587,,5.834785382513390E-002,5.539028991236448E-002,5.707332175328399E-002 
 02/05  06:00:00,11.8,75.6,15.8407702051554,14.9391221328201,2.98988870746439,1.31703468484781,2.31009073529902,,66.2814781320837,,,,,59.2332421935412,,,,62.6576651236253,,70.0083924272156,,5.825666778493522E-002,5.530234755776437E-002,5.696802748917529E-002 
