Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:Zone Operative Temperature [C](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 06/14  01:00:00,8.48333333333333,90.8583333333333,18.9736272824972,18.6990816126246,0.444078813225373,8.942092130795588E-002,0.286032384840871,,,,,52.8350788109366,,,,,52.5707095055531,,50.1165122103563,,51.4479895240212,5.199858663062090E-002,4.757787042619879E-002,4.977417354297986E-002 
 06/14  02:00:00,7.375,94.475,18.8754677406006,18.4034226658072,0.496003075350084,5.607398471683139E-002,0.253620530004245,,,,,53.420806173788,,,,,51.8414282311888,,49.8234550766413,,50.957991452711,5.069226458098405E-002,4.551020134522767E-002,4.903310479139272E-002 
 06/14  03:00:00,6.825,96.3583333333333,18.7484374857958,18.1040417242527,0.483884986459154,6.680044755940147E-002,0.265256347611441,,,,,53.3393550313515,,,,,51.1017422360139,,49.0950671672979,,50.354210007474,5.053398968218916E-002,4.455871867620045E-002,4.865489851845790E-002 
 06/14  04:00:00,6.40833333333333,96.9,18.6136939773373,17.8189114556117,0.468191830216852,7.692617850290141E-002,0.290149883513596,,,,,53.0228576572531,,,,,50.7589311071739,,48.1762093050906,,49.8715193697911,5.037784282001371E-002,4.407802464700716E-002,4.851589751958894E-002 
 06/14  05:00:00,6.2,96.9,18.4445258782754,17.5030797025009,0.419306576952934,0.218900231305756,0.453325839584855,,,,,51.7723581495509,,,,,49.4958140311849,,47.5331529545942,,49.4292691995228,5.015591669158611E-002,4.400642620387835E-002,4.913315503032236E-002 
 06/14  06:00:00,9.29166666666667,92.2333333333333,18.4018876536364,17.4981465550127,0.378590441903079,5.809685846421481E-002,0.226011993836649,,,,,50.5233029488224,,,,,49.09062492735,,46.744980726075,,48.8088809146468,5.004800627945972E-002,4.373174740899025E-002,4.895098772897682E-002 
 06/14  07:00:00,13.0166666666667,79.3333333333333,18.3913189023109,17.739954054744,0.313863427240848,2.244065132451441E-002,0.120542835124741,,,,,55.0845424850344,,,,,52.8580819482161,,47.1245559734918,,49.8633339482019,4.790357253294845E-002,4.098303110001097E-002,4.665341163714513E-002 
 06/14  08:00:00,15.0333333333333,69.8166666666667,18.3751872733451,17.9747382352218,0.441068962526178,6.673517643395256E-002,0.189941398858348,,,,,63.3788747484592,,,,,76.7168180534027,,48.8724828528198,,51.9066388278646,4.565624158156531E-002,3.903139280199972E-002,4.424399899219877E-002 
 06/14  09:00:00,16.4,60.4916666666667,18.9890597711698,19.2879100758719,0.307296843900688,0.0,6.404336781620899E-002,,,,,65.7822836440134,,,,,90.8024362648498,,51.5394845516341,,55.5344630964328,4.432316182808932E-002,4.008690492634503E-002,4.313891499630920E-002 
 06/14  10:00:00,17.95,52.1666666666667,20.0572710365198,21.1610737909382,0.287270136733557,0.0,6.110826202429651E-002,,,,,63.2933794703853,,,,,79.6592332087142,,51.6408504489689,,54.5210897399227,4.329654613217465E-002,3.573609203005875E-002,4.073894650577119E-002 
 06/14  11:00:00,19.225,46.0916666666667,21.2477005883319,22.6191141127473,0.211584936501224,0.332720317211086,0.335771117525384,,,,,61.7506423856741,,,,,71.3883117835842,,49.2171984739376,,50.8132484367896,4.256492698168221E-002,3.601225459440138E-002,4.039581747200386E-002 
 06/14  12:00:00,19.95,46.1583333333333,22.431826555879,23.9648375409131,0.163669493145199,0.531024288677849,0.388971693507986,,,,,59.983604292924,,,,,65.5918608351307,,44.6147005425485,,47.3887182504476,3.968405624279508E-002,4.109451252451204E-002,4.006142683945709E-002 
 06/14  13:00:00,20.1416666666667,44.9333333333333,23.7838316108317,24.7054412766387,0.395549660796833,0.682866920402931,0.64764381163213,,,,,59.1618054917076,,,,,94.7353477112762,,40.1183831372861,,44.8799490050131,4.112716850910620E-002,4.690493026607902E-002,4.109310683194511E-002 
 06/14  14:00:00,20.5666666666667,43.3583333333333,24.7280294948492,25.198826650814,1.449576244575489E-002,0.759205105179379,21.0707717541356,,,,,58.3553207349629,,,,,77.3770173950181,,37.0415275508411,,39.3198607413663,4.192124720502940E-002,4.916790069829060E-002,5.465186504225080E-002 
 06/14  15:00:00,20.9,43.4333333333333,24.8988847019932,24.6685623467918,0.0,0.84286848348078,26.4927057585115,,,,,52.6585497146505,,,,,54.7442670090045,,35.7557575828086,,38.5078283346196,4.950262218378281E-002,5.293503103428868E-002,6.030346807257388E-002 
 06/14  16:00:00,20.55,43.45,24.7147316788227,24.5018318869885,1.515730325986264E-002,0.960380522355858,3.9686517487797,,,,,50.1074734445781,,,,,50.9174623449516,,34.9253726309768,,38.3949457458577,5.062180962658474E-002,5.493971581683457E-002,5.718894926254144E-002 
 06/14  17:00:00,19.7166666666667,46.0333333333333,24.3220630206238,24.1199246747955,5.237625185243956E-002,1.05505970371912,0.967066926705808,,,,,48.5965974903324,,,,,49.3749680927879,,35.0005439728525,,40.0678708060696,4.907756975621339E-002,5.581861741095457E-002,5.388822389251987E-002 
 06/14  18:00:00,19.4166666666667,49.275,23.9365863559592,23.775088331311,3.134759258348359E-002,0.863485851766488,0.790484674893051,,,,,48.1703992799824,,,,,48.7675316682047,,36.6177396140693,,41.4747648072179,4.793556849234910E-002,5.550171296162720E-002,5.262802924392068E-002 
 06/14  19:00:00,19.15,51.3333333333333,23.6042578236185,23.42179522356,0.385413414945395,0.738987276225847,0.741602647542479,,,,,49.1649696892217,,,,,90.7497411349207,,38.6114030327188,,43.2200814031614,5.079686407840658E-002,5.503110563896284E-002,5.196304057863105E-002 
 06/14  20:00:00,17.9666666666667,56.8416666666667,23.1819800939254,22.6532833572322,0.135846448869217,0.57813166519429,0.567709998310714,,,,,53.1725651023487,,,,,61.2835126217169,,40.5921237246434,,46.9570240261699,4.906367215670213E-002,5.195239124268194E-002,5.014505178106298E-002 
 06/14  21:00:00,16.8333333333333,60.2416666666667,22.8330193230021,22.6054137495284,0.147361268702773,0.6223910597281,0.599001684572826,,,,,54.2183730848019,,,,,73.0084694782067,,42.2931935325196,,47.9064595868346,4.634868360302802E-002,4.915292940099483E-002,4.877882101917055E-002 
 06/14  22:00:00,15.6833333333333,63.7583333333333,22.5190141161359,22.4717684328134,0.194673721242344,0.603316858345744,0.600400830130947,,,,,54.5936260914499,,,,,74.7040423326665,,43.1739218876556,,49.1361600664038,4.510128332286498E-002,4.837073932005962E-002,4.814315588109026E-002 
 06/14  23:00:00,15.1583333333333,68.6916666666667,22.520916495721,21.8969422749107,0.199808294774028,0.638749661111601,0.6373095485731,,,,,54.2267493609668,,,,,65.1104439348522,,44.4864017123487,,50.6086991048827,4.515634937496488E-002,4.790200809084987E-002,4.823663866342644E-002 
 06/14  24:00:00,14.7916666666667,74.8916666666667,22.4211245573019,21.5367213565483,0.194004644884768,0.605211642652735,0.610309436510997,,,,,54.4879352283541,,,,,59.3177051291694,,47.5654218034326,,50.8699458220138,4.486463750089351E-002,4.797803912631260E-002,4.825342711930124E-002 
 06/15  01:00:00,14.325,80.4916666666667,22.2640384762052,21.2495701446911,0.149641468196034,0.71578142616686,0.686389785232221,,,,,54.9180332736703,,,,,57.280846006155,,50.4338321075667,,51.9068188678819,4.486036759389701E-002,4.784418130745763E-002,4.831998919266301E-002 
 06/15  02:00:00,13.85,85.2333333333333,22.0809897655558,21.0001250795897,0.109638301650514,0.691485709619136,0.648848462469927,,,,,55.9374173949988,,,,,57.3008900596285,,52.565654217472,,53.3066501611134,4.372308143675616E-002,4.871725636781299E-002,4.816481939576980E-002 
 06/15  03:00:00,13.3083333333333,88.625,21.8715357742769,20.7193100421104,9.593054909532499E-002,0.854734389803216,0.79128662752939,,,,,57.1511815968428,,,,,58.3011068674219,,54.1044740934243,,55.1234289775909,4.305448416420493E-002,4.894569658199836E-002,4.815807292908680E-002 
 06/15  04:00:00,12.8666666666667,91.4833333333333,21.642406973548,20.4244224629369,0.148315408116957,0.843352731428683,0.801302847114709,,,,,58.7883788656561,,,,,59.3573131863363,,55.0619709552956,,56.8692988659795,4.392943353898470E-002,5.101747168833107E-002,4.954753274886917E-002 
 06/15  05:00:00,12.9916666666667,92.9583333333333,21.6574053447426,20.4351115526002,0.273829221734198,0.482024351048367,0.552634662116228,,,,,58.8112418498004,,,,,59.2487943779001,,55.4962303386431,,57.3691934099604,4.548507486861794E-002,4.901046852203536E-002,4.946045438594018E-002 
 06/15  06:00:00,13.6083333333333,90.4333333333333,21.732403427077,20.5794535004296,0.194169687939018,0.636951738269741,0.642226159273476,,,,,59.2395411976525,,,,,60.2821993028266,,56.086720781328,,57.8186523164095,4.632006725896326E-002,4.712019775740103E-002,4.938937872109788E-002 
 06/15  07:00:00,14.5416666666667,85.7416666666667,21.6771530572186,20.8023785347617,8.523419438822248E-002,0.919600491502045,0.82577254963695,,,,,61.7459734499566,,,,,60.4134734796112,,56.8210808129338,,57.7337017184752,4.486246095233631E-002,4.948449761443555E-002,4.996324920261950E-002 
 06/15  08:00:00,16.75,78.975,21.7069235997477,21.2799777043726,0.239427252495412,1.02945502356367,0.940128664309007,,,,,62.8607531445303,,,,,78.7149185369892,,57.3793588887352,,57.342393520115,4.598138462464432E-002,5.357753444695127E-002,5.009519915456324E-002 
 06/15  09:00:00,17.5916666666667,74.7833333333333,21.7843352730718,21.752628792226,4.083565159322144E-003,1.11860133265035,0.958651655162133,,,,,68.6170323816487,,,,,89.6968588257261,,58.8343421615379,,60.9283880825054,4.786793170008269E-002,5.602597901132519E-002,5.098710077216170E-002 
 06/15  10:00:00,17.2416666666667,75.25,21.6940135811825,22.001759828381,0.0,1.22268980140886,1.06200667217459,,,,,67.6956424050366,,,,,74.9763141461012,,57.6181783717744,,61.078752789316,4.622884919145612E-002,5.644981146166924E-002,5.092755923074477E-002 
 06/15  11:00:00,16.7333333333333,79.7333333333333,21.7816825970397,22.3351862106444,0.0,1.17862376901859,1.01428511401586,,,,,65.7514991988548,,,,,68.9763351962429,,57.9945388675783,,60.346568582979,4.577125256882375E-002,5.632131064410184E-002,5.097378207207440E-002 
 06/15  12:00:00,16.9833333333333,80.4166666666667,21.949504558768,22.6738634427571,4.958362072734455E-003,0.900620798303421,0.802011660965101,,,,,65.6263468815498,,,,,67.4387796357742,,58.7150279318553,,59.8542857584679,4.486451256084498E-002,5.517988599175366E-002,5.055566243298818E-002 
 06/15  13:00:00,17.2833333333333,83.55,22.2055309926381,22.6403804637177,0.327916214374594,1.03297268073882,0.960510300567592,,,,,66.2598740384686,,,,,93.808655437707,,60.0936138667807,,60.5647952382083,4.996098542844222E-002,5.582678170836784E-002,5.125726015058649E-002 
 06/15  14:00:00,18.0166666666667,79.45,22.5627732527944,23.5004144847677,1.945054328617415E-004,1.148558485698,0.967117226133087,,,,,67.8182070528518,,,,,79.4500412147294,,60.9568844552987,,58.9647777644533,4.750545001814340E-002,5.584126030827675E-002,5.094382874992903E-002 
 06/15  15:00:00,19.125,71.5166666666667,22.9709090757312,24.1503098464611,8.321760212495637E-002,0.962697541246726,0.7685553901681,,,,,67.5543542391221,,,,,70.6693366588526,,58.3058990102204,,58.0655749362949,4.509308128661062E-002,5.484051514506642E-002,5.013889856082667E-002 
 06/15  16:00:00,19.9083333333333,65.05,23.1063892261586,24.0947368681117,4.102511306612675E-002,1.00240496119021,3.17875719913303,,,,,66.5948413085477,,,,,68.2037518765243,,56.4351338176335,,56.4940164865924,4.451721763929325E-002,5.361772140873273E-002,5.418889996879709E-002 
 06/15  17:00:00,20.4333333333333,61.1,23.0009288292905,23.9547209727361,8.321050655317813E-002,0.960950356894758,0.75719134528009,,,,,65.3648925791031,,,,,66.5374423955835,,53.7207800146527,,56.9845181583517,4.432056126277925E-002,5.462397595541955E-002,5.139990540950981E-002 
 06/15  18:00:00,19.9,60.3083333333333,22.8243524124145,23.7165996364217,0.101155194766499,0.790945436536039,0.626956796544213,,,,,62.974624110904,,,,,65.1350594628859,,53.5323501845909,,57.7949558875381,4.418994707520266E-002,5.202763087076331E-002,4.998857395533329E-002 
 06/15  19:00:00,18.7,61.7916666666667,22.5913068676272,23.397338172005,0.518063205518023,0.835580041230886,0.723600739048192,,,,,61.3687383204441,,,,,94.1007099385242,,51.5291715857027,,57.5719105196528,4.862490446496759E-002,5.302296776337004E-002,4.934995195050659E-002 
 06/15  20:00:00,17.3833333333333,64.8083333333333,22.3175732578628,22.6650042657133,0.604652250176424,0.444786388531034,0.438583202292358,,,,,59.3532472238483,,,,,66.5685669524029,,53.8058025206599,,59.2059110775688,4.929005078972848E-002,5.066454883413499E-002,4.818895965800302E-002 
 06/15  21:00:00,16.275,68.4333333333333,22.0991974087491,22.6664027905726,0.680780268454466,0.25045852004879,0.32860530863533,,,,,57.2433970501872,,,,,73.2447261237944,,56.6947132355262,,58.3655165100444,5.012350385870858E-002,4.840285531119909E-002,4.781471098979010E-002 
 06/15  22:00:00,15.6083333333333,70.975,21.8590610471664,22.5467606910121,0.856151786973604,0.494105512003271,0.508863623823656,,,,,55.8092999234127,,,,,70.6958051842765,,55.5382648920163,,57.6884121534926,5.124674301929141E-002,4.890518658340987E-002,4.838431599952438E-002 
 06/15  23:00:00,14.7583333333333,69.15,21.8437103980512,21.9227594099044,1.12063721222088,0.680230476437924,0.660103604079215,,,,,53.2611128663063,,,,,57.2676694471968,,52.9434581703039,,56.0072973833006,5.317690847913111E-002,5.124550593476438E-002,4.993164724648146E-002 
 06/15  24:00:00,13.6,65.3583333333333,21.7222349114757,21.4986068686415,1.24746648304771,0.500253283709722,0.545417863353042,,,,,47.7867198083969,,,,,48.80470555145,,48.927249050551,,50.8882080123708,5.448767560960095E-002,5.248037019956028E-002,5.112612576110428E-002 
 06/16  01:00:00,12.6916666666667,68.5666666666667,21.6222644978151,21.2154816598935,1.07530569503618,0.215980869265961,0.360705633827063,,,,,44.7941354009007,,,,,44.4747746138254,,45.3070511075412,,46.7268765116092,5.475416669870298E-002,5.209866645003966E-002,5.122742514859336E-002 
 06/16  02:00:00,11.9333333333333,74.175,21.5112289981334,20.956184922761,0.797328671302112,0.255334501205025,0.378152196294501,,,,,45.8133455956372,,,,,44.9428178788628,,43.7919773333165,,45.137982218031,5.357253779039597E-002,5.100294460042980E-002,5.079353809504641E-002 
 06/16  03:00:00,10.6083333333333,78.6,21.3430529178582,20.6486007606188,0.50370192289476,0.356272367091304,0.441280522458873,,,,,46.0167614938914,,,,,45.4426974785619,,43.3402430295555,,44.7421309671382,5.172122408627969E-002,4.993670378818438E-002,5.014349726686090E-002 
 06/16  04:00:00,9.725,82.7,21.1778410822444,20.344308627586,0.501757864057637,0.309984259828376,0.426458878812216,,,,,46.1673041104778,,,,,45.4264514832467,,43.1534293858354,,44.5611501911499,4.992035901327877E-002,4.823460759538301E-002,4.951797670887225E-002 
 06/16  05:00:00,9.95,82.1583333333333,21.1345211818188,20.2800798122124,0.597006214033417,0.167314871248261,0.351972649953669,,,,,45.7196850579508,,,,,45.0011603699686,,42.535814516991,,44.0803115497954,5.033508300474859E-002,4.696135086326150E-002,4.895843206037650E-002 
 06/16  06:00:00,11.1916666666667,77.3166666666667,21.0746543944,20.2582931984971,0.663223121070333,0.393041609218472,0.457952478052324,,,,,45.9839414745359,,,,,45.3257430477035,,42.2955814948662,,43.8957166292498,5.083234541626424E-002,4.705438682270757E-002,4.887663766236006E-002 
 06/16  07:00:00,12.3666666666667,70.7583333333333,21.0320497786896,20.4937522211617,0.802037185069878,0.515299553883108,0.541280081891879,,,,,49.5346799955341,,,,,45.5347013071337,,42.0838382844389,,43.327868615636,5.142101725856382E-002,4.913606937225010E-002,4.932168654969929E-002 
 06/16  08:00:00,12.1166666666667,70.4833333333333,20.940652215537,20.58858412508,1.54591075485442,0.310019288662091,0.525538201793732,,,,,49.4121346186633,,,,,69.6247174624052,,41.9341263738762,,42.9831115485858,5.319174422092243E-002,5.042688614802570E-002,5.069898320973124E-002 
 06/16  09:00:00,12.8666666666667,66.6833333333334,21.1869143285135,21.4280461584448,1.93030970544916,0.0,0.245719696861608,,,,,48.1288284846852,,,,,68.8169832832821,,46.7923766007932,,44.7847231818181,5.602360233115786E-002,5.283803153503800E-002,5.259933703877869E-002 
 06/16  10:00:00,14.3416666666667,59.9166666666667,21.6727369380165,22.6100524975958,1.79449396401855,0.0,0.222259757145745,,,,,46.1428507500666,,,,,51.5173673838386,,43.9197057510428,,43.3630438511715,5.669790247532493E-002,5.354828486683078E-002,5.342743901545623E-002 
 06/16  11:00:00,15.3833333333333,55.4333333333333,22.0784270649317,23.2241461594129,1.66413141951164,0.0,7.056162571901294E-002,,,,,44.9297320679857,,,,,45.846726276185,,40.7264808443283,,40.5683036503114,5.641512098786258E-002,5.339869300314185E-002,5.340031773338642E-002 
 06/16  12:00:00,15.5666666666667,51.6166666666667,22.4483773584501,23.7531280151807,1.737032493114,0.0,0.156271449898335,,,,,43.1730950919976,,,,,43.3986983551532,,38.5953575338124,,38.4289536543108,5.616699091006417E-002,5.306644238513498E-002,5.300168043960211E-002 
 06/16  13:00:00,14.4666666666667,62.45,22.6743985954807,23.5552379418387,1.90088816228271,0.325461377931003,0.535177243506653,,,,,46.2646054532,,,,,84.9291121589781,,40.068205442969,,40.5512116493429,5.619252056992705E-002,5.404874503961971E-002,5.420539221136255E-002 
 06/16  14:00:00,15.55,57.6083333333333,23.1942424443918,24.1708892851408,1.87509352591899,0.168428822472918,6.64410302701534,,,,,48.8622488592619,,,,,55.5467436789879,,42.3713052786249,,42.0549527067546,5.666642050850997E-002,5.461330726020677E-002,5.555356433792361E-002 
 06/16  15:00:00,16.6833333333333,45.6833333333333,23.780216054752,24.1901689525089,2.12469310007778,1.567439681075644E-002,12.4809679251729,,,,,41.5974454037511,,,,,43.0918646593733,,36.9910721165465,,36.1438599503806,5.725163686347304E-002,5.524047215738839E-002,5.804839049563623E-002 
 06/16  16:00:00,16.425,51.6833333333333,23.7255940551315,24.1129268302718,2.07764610734709,1.457168436611156E-003,6.57741598737188,,,,,40.6301316151338,,,,,40.1722938683065,,32.994537478404,,33.5552019121868,5.742219257430362E-002,5.591840529111988E-002,5.777344194084066E-002 
 06/16  17:00:00,16.3,54.9416666666667,23.2993502582237,24.0027899178294,1.98316559613936,0.0,1.441675781658172E-002,,,,,44.7601997348055,,,,,43.6926449714653,,35.0695062429098,,35.6554570316865,5.689138418604051E-002,5.506836045070942E-002,5.498443237407028E-002 
 06/16  18:00:00,13.9083333333333,65.4166666666667,22.7680970285249,23.2873571850431,1.29986840223187,0.303058968377564,0.381549387255821,,,,,45.2811638067479,,,,,44.8698654691345,,37.2042045001176,,38.498740914855,5.632491335069271E-002,5.425671454785717E-002,5.403311845724682E-002 
 06/16  19:00:00,11.5,81.8166666666667,22.3255784731856,22.6739095218351,1.10331935518246,0.477121550506205,0.604224509015753,,,,,48.0493984457115,,,,,88.9031169803993,,39.4885051426965,,41.7194621449163,5.487042395653750E-002,5.296274831564936E-002,5.361859985014891E-002 
 06/16  20:00:00,10.7666666666667,89.5,22.0088656763366,21.9333062412554,0.755484267777989,0.168802653675349,0.349117780884637,,,,,51.9262782261497,,,,,57.5941113251014,,44.0869692393796,,46.4486917993595,5.352417610492826E-002,5.115810099851578E-002,5.227282765285365E-002 
 06/16  21:00:00,9.78333333333333,92.2833333333333,21.6796470389129,21.8648183140521,0.643047980072249,0.237587590253703,0.395597415486352,,,,,52.6974214916346,,,,,69.9426828738179,,46.5621803803976,,48.0138920946881,5.223629846040875E-002,4.933717817800794E-002,5.095311210050422E-002 
 06/16  22:00:00,8.73333333333333,94.6583333333333,21.3497289808494,21.6478484376516,0.571816293036552,0.287130239025996,0.437072534069428,,,,,53.0109659046172,,,,,69.399300153886,,47.7430588976273,,49.5748784848567,5.154317270149231E-002,4.833229599147737E-002,5.043421757412690E-002 
 06/16  23:00:00,9.04166666666667,89.6916666666667,21.335535044932,21.0262191345689,0.528990595488429,0.391028111539792,0.49058183620698,,,,,53.6650177390033,,,,,57.9450145260059,,48.0776381002565,,50.3174597471366,5.089423759592521E-002,4.799814143301357E-002,5.014686420867346E-002 
 06/16  24:00:00,9.61666666666667,86.975,21.1796493523484,20.6277498140901,0.387661504648825,0.558721774276291,0.5659227321759,,,,,52.8288705691253,,,,,52.8110083222706,,47.264525944542,,48.9504174957284,4.936514986656535E-002,4.837449664739576E-002,4.966883015470502E-002 
 06/17  01:00:00,9.35,90.3166666666667,20.9695955163384,20.2465970337235,0.262954552653696,0.656533006565415,0.673032716544355,,,,,52.5156962856803,,,,,52.008211738556,,46.7387467126042,,48.4057219390433,4.742299160172554E-002,4.880368264712290E-002,4.984021674478466E-002 
 06/17  02:00:00,9.39166666666667,91.9583333333333,20.7584437464244,19.8902845349385,0.230608777315488,0.704671068185546,0.710248651564236,,,,,52.7647848057754,,,,,52.1095723784875,,46.8401537260972,,48.5347831421888,4.710064684279788E-002,4.879053850412237E-002,5.023095460900622E-002 
 06/17  03:00:00,9.71666666666667,92.8166666666667,20.5447701306173,19.5998144937842,0.194790200218039,0.784492411722695,0.760972441486075,,,,,52.7250767414684,,,,,52.9237250232703,,47.5720877583237,,49.5272307862833,4.623235105815512E-002,4.927836094586280E-002,5.013381149625373E-002 
 06/17  04:00:00,9.975,92.7,20.3428777311121,19.3021328347974,0.215012088708371,0.854715896238947,0.835169746331744,,,,,53.0893591042856,,,,,54.2111808006898,,48.7501773011363,,50.9870942040604,4.650669897015614E-002,5.002331331641530E-002,5.048460972645741E-002 
 06/17  05:00:00,10.0416666666667,91.4416666666667,20.2597963824981,19.2398436036513,0.239139066309356,0.846839443955016,0.839411956491988,,,,,52.9947958788696,,,,,53.5029008908366,,49.2458684228101,,51.3656612386922,4.740926935209985E-002,5.045467426694931E-002,5.073343259566337E-002 
 06/17  06:00:00,10.175,89.4416666666667,20.2379193253958,19.2979560495194,0.221977054582285,0.92507537019854,0.906868957267765,,,,,53.5855715871325,,,,,53.7061185856716,,49.0078848915159,,51.1432961341188,4.796658644492885E-002,5.090190065872671E-002,5.106288081856290E-002 
 06/17  07:00:00,10.7666666666667,86.4166666666667,20.0408905656661,19.294763237343,0.225633660454121,0.989102030900263,0.968004447262045,,,,,56.5118285506497,,,,,54.455960799497,,49.1820218385426,,51.1444908634961,4.836105347950543E-002,5.268237897609751E-002,5.159911971397078E-002 
 06/17  08:00:00,11.7416666666667,83.3083333333333,19.7577322550053,19.3817551392722,0.353863379849781,1.33442744110095,1.30300437988005,,,,,56.2114736029358,,,,,75.6031369380432,,50.4174348146172,,51.3975523250442,4.992249521918551E-002,5.556622639167132E-002,5.278815905161443E-002 
 06/17  09:00:00,13.075,76.2666666666667,19.5353472278983,19.7270932718019,3.852117458050847E-002,1.82655702677982,1.65471168929619,,,,,57.547514099993,,,,,76.6725031359356,,51.791467561353,,51.9557160890298,5.140448556536742E-002,5.819924600302879E-002,5.471398465699417E-002 
 06/17  10:00:00,14.05,69.3583333333333,19.8420852002362,20.8832598164297,0.0,2.06597485088549,1.86350545705033,,,,,54.9024608815355,,,,,57.4970490705842,,49.6327079826359,,49.2344004203436,5.191843811311844E-002,5.878407248639404E-002,5.561845111602179E-002 
 06/17  11:00:00,14.9416666666667,62.325,20.3128766271307,21.6716051821804,0.0,2.10722779554551,1.87140715409226,,,,,52.8784207619162,,,,,54.1820049403923,,46.262633524586,,46.2894267348898,5.243079397871772E-002,5.882229305430048E-002,5.577158920338562E-002 
 06/17  12:00:00,15.225,59.6333333333333,20.4222788107094,21.6733141972559,0.0,1.87036648810418,1.66926592345215,,,,,50.9663010329532,,,,,52.5729821265692,,43.7664302147381,,44.8225903794888,5.231124702908201E-002,5.861992915790343E-002,5.562851693735843E-002 
 06/17  13:00:00,14.925,60.0666666666667,20.5276101554491,21.2963667140117,0.276428470837737,1.73724187523566,1.63389239972012,,,,,51.6643174468634,,,,,87.0389581099373,,43.186775706361,,44.5317651546517,5.418914146329382E-002,5.859756222781979E-002,5.599443582286734E-002 
 06/17  14:00:00,14.6833333333333,62.1166666666667,20.4430316486432,21.4860183974612,1.046686614918657E-002,1.79668476723429,1.62412220516414,,,,,51.4242670030825,,,,,61.1279855447115,,43.3480545244155,,44.5759912649852,5.255669984873029E-002,5.834208480645070E-002,5.556907963266570E-002 
 06/17  15:00:00,14.3666666666667,66.3833333333333,20.2042900337675,21.2551638258348,7.102622974011757E-002,1.41883631027433,1.31170171359996,,,,,49.3564209796768,,,,,51.6620316608604,,45.5307190776527,,45.5529497419699,5.180820106494696E-002,5.794162799316960E-002,5.514111783447884E-002 
 06/17  16:00:00,14.0833333333333,70.05,20.067116089898,21.1255210972889,0.103742558837829,1.20788476632838,1.14040803315456,,,,,50.2042908860999,,,,,51.6143634137835,,47.5260480283735,,46.7932064460264,5.079776555285481E-002,5.685174841189767E-002,5.439310260579234E-002 
 06/17  17:00:00,14.,70.6583333333333,19.8961845921765,21.0645431651896,3.082050666852577E-002,1.43720861076675,1.31012241688208,,,,,51.4284730308618,,,,,52.516876527077,,49.1822327552056,,47.8850280561314,5.044727167664158E-002,5.726862872485632E-002,5.420494364356248E-002 
 06/17  18:00:00,13.3,80.,19.7703432985839,20.9912555472598,0.13925442906807,1.06994395410596,1.02632654006436,,,,,52.4330040535059,,,,,53.6968590938056,,50.6586763428052,,49.2983759408868,4.991001692148545E-002,5.665380966471587E-002,5.376649748205586E-002 
 06/17  19:00:00,12.45,88.925,19.6145828864359,20.6620811688234,0.632491107904857,0.696553184242151,0.835991586455478,,,,,54.8508215682746,,,,,91.1602487938731,,53.9613670963849,,52.4542272971266,5.310636331254322E-002,5.462852227374562E-002,5.359169500888950E-002 
 06/17  20:00:00,12.025,91.6416666666667,19.4701651699274,19.935404195154,0.417330441735995,0.378208950809939,0.536544064417812,,,,,59.6979978359239,,,,,65.2036020372789,,56.3113044297085,,56.9905891180311,5.250534568730250E-002,5.083163597045282E-002,5.270590836567463E-002 
 06/17  21:00:00,11.725,93.3583333333333,19.3557619922078,20.1015344460531,0.368873941377475,0.138844242816685,0.339427732362631,,,,,62.5420741598117,,,,,82.0234083601809,,58.5130896119696,,57.4598978766404,5.097983388146179E-002,4.800004298515333E-002,5.143792314800601E-002 
 06/17  22:00:00,11.425,94.5416666666667,19.2378305699648,20.0960557500321,0.354756780120025,8.603556062698418E-002,0.283830620795411,,,,,64.9310925291284,,,,,86.7515924773007,,59.8867146448906,,59.0806682228186,4.958048435728369E-002,4.541667742624809E-002,5.021636479441260E-002 
