Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:Zone Operative Temperature [C](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 05/14  23:00:00,9.94166666666667,95.0833333333333,21.6924871373766,21.6381468343279,0.435179553656724,4.63115025101655,0.173038973661236,,,45.7521028065301,,,46.2374089472754,,45.8767343229384,,,,,,46.6769448109774,5.346105223190412E-002,5.499260147133535E-002,5.598866298965938E-002 
 05/14  24:00:00,10.2166666666667,94.5,21.413558573833,21.8805519681152,0.421592567460189,4.17218841949614,0.161888812298706,,,45.5346956438384,,,47.4272481334536,,45.860477237155,,,,,,45.8336498036166,5.125435548384940E-002,5.706825553150622E-002,5.149515297515848E-002 
 05/15  01:00:00,11.675,89.6666666666667,21.6609201790478,21.8912808398349,0.391985395083216,0.774003222607119,0.144841919250531,,,45.774497292775,,,46.4874290259488,,45.8593324372509,,,,,,45.9292393393237,4.986613628088581E-002,5.335583199599122E-002,4.868138248149773E-002 
 05/15  02:00:00,12.5333333333333,88.5833333333333,21.5717285748057,21.8669134665341,0.357723503215576,2.36016166308015,0.125392961097703,,,46.5484332923646,,,49.2087969246259,,46.3034085294594,,,,,,46.3744732947565,4.891409986290621E-002,5.440064738665468E-002,4.686954158204783E-002 
 05/15  03:00:00,12.875,90.1666666666667,21.4651863365487,21.8142067031843,0.354539088907817,2.83405668707246,0.12810289448207,,,48.2068181994406,,,51.8971455408207,,47.2982194069967,,,,,,47.5777917132033,4.802725329772008E-002,5.542139359221439E-002,4.505922697886919E-002 
 05/15  04:00:00,12.9416666666667,92.1666666666667,21.7246783851302,21.759682854924,0.341264170598573,1.17230934832648,0.12101995736011,,,49.4701252899548,,,51.509250171109,,48.0506719968278,,,,,,48.5503756414067,4.741595009903791E-002,5.261597288569847E-002,4.395950021128140E-002 
 05/15  05:00:00,12.725,93.,21.7138717375405,21.7074882570102,0.364261508690505,1.87350498058976,0.130685698008788,,,50.6091264501563,,,52.7829045915036,,48.6887346534805,,,,,,49.6160328029546,4.716814253089743E-002,5.286913763571055E-002,4.331365937546542E-002 
 05/15  06:00:00,12.425,93.5833333333333,21.5113137951043,21.7407430994966,0.364883556186511,2.58647585135496,0.12737853324275,,,50.7830550351975,,,53.5949018600677,,48.7547233713966,,,,,,50.196699052607,4.711105726857118E-002,5.346510240160238E-002,4.291737542596946E-002 
 05/15  07:00:00,12.7666666666667,92.8333333333333,21.7289288455239,21.802387548106,0.350014986785634,0.729381650158748,0.115135733718767,,,51.4860180424418,,,52.4823738804159,,49.7818590220798,,,,,,50.565990680068,4.706510395518596E-002,5.168227669152647E-002,4.255780311198937E-002 
 05/15  08:00:00,13.5666666666667,90.8333333333333,21.8328817474808,21.947528769992,0.558282043566232,0.596909263106903,0.222314058130901,,,61.5802643319038,,,52.552412959621,,54.4024862929224,,,,,,50.9148296026521,4.663728664053066E-002,4.886245538705820E-002,4.346597591203896E-002 
 05/15  09:00:00,15.125,85.9166666666667,22.0516662608342,21.8676837539078,3.38311931447872,0.0,5.131195284357,,,58.1111199044549,,,52.800244272529,,58.5522660082038,,,,,,57.4882194080702,5.597161293302057E-002,4.537932152829163E-002,5.435335210920198E-002 
 05/15  10:00:00,17.5166666666667,78.9166666666667,22.7764274667575,23.1047894808788,0.366799423095341,0.0,4.088003526141504E-002,,,55.7938370954896,,,51.4240145005395,,57.8510689719945,,,,,,54.0557393358259,5.407745454755104E-002,4.170163550253223E-002,5.203897160977101E-002 
 05/15  11:00:00,19.125,70.75,23.3503533624857,23.8962172278981,0.383026078983772,0.0,9.407955205438148E-003,,,56.3375823718679,,,50.9009197059726,,58.0333653675058,,,,,,52.1228122121794,4.942412509714855E-002,3.887175772435748E-002,4.483034886937085E-002 
 05/15  12:00:00,20.4916666666667,62.9166666666667,23.6690504028791,24.1912061206102,0.381114958761343,0.183235336944262,0.198868902304264,,,56.061779522155,,,50.7693139059751,,56.6297989147778,,,,,,51.5857128504477,4.771717085479622E-002,3.838837695295159E-002,4.302024233941276E-002 
 05/15  13:00:00,21.3166666666667,57.0833333333333,23.8314118734691,24.3044386071567,0.477219625945785,0.0,0.0,,,54.8631088801823,,,50.7785074244992,,54.7325239294026,,,,,,51.0672474854712,4.667821664286264E-002,3.622965460730018E-002,3.906399697638269E-002 
 05/15  14:00:00,22.3333333333333,50.9166666666667,24.1209302833969,24.6322257322718,0.497453750512334,0.0,0.0,,,52.7918580435627,,,50.2308821979057,,51.4146556270659,,,,,,50.0834225278818,4.574978042312246E-002,3.464492713767728E-002,3.629121891234165E-002 
 05/15  15:00:00,22.8833333333333,48.,24.3307534383094,24.8366327482848,0.547628215830961,0.0,0.0,,,50.7090455714322,,,49.3357564492564,,48.9697988892915,,,,,,49.2030263867891,4.576990937674857E-002,3.511632140868273E-002,3.450676926254007E-002 
 05/15  16:00:00,22.9166666666667,46.25,24.4725933846833,24.8903698594411,0.431719729382863,0.0,5.797500680057888E-002,,,47.9883975468838,,,48.3243447762014,,47.9050349961204,,,,,,48.2802014305676,4.529447249900123E-002,3.518931516287589E-002,3.395929326765636E-002 
 05/15  17:00:00,23.0583333333333,45.,24.4170231711418,24.6757051408821,0.321933508379526,9.939607409663465E-002,0.126080234369052,,,45.8824992150488,,,47.6466389034659,,47.2833154387085,,,,,,47.3185587774633,4.441858899034112E-002,3.383205653078412E-002,3.451758294738119E-002 
 05/15  18:00:00,23.0416666666667,48.5,24.3186060888787,24.5026974408229,0.196743127355441,0.259019132170756,0.213827379037662,,,46.416928280094,,,46.9466161712776,,47.5031215122009,,,,,,46.760688439679,4.210525096370964E-002,3.474261195055017E-002,3.507858745482276E-002 
 05/15  19:00:00,22.9416666666667,53.3333333333333,24.2697588655278,24.1129347710322,12.4492519569972,0.435987772569449,15.8686727708575,,,52.3513489393418,,,47.3924812039219,,50.4459518890783,,,,,,50.5159979528953,5.836029093011155E-002,4.001622708481894E-002,5.859386127887969E-002 
 05/15  20:00:00,21.325,59.6666666666667,24.1476138864917,23.5046073914042,5.70150653732796,0.457757316160318,20.4176539956011,,,54.7624870220351,,,49.7483639601747,,53.5231039002832,,,,,,54.2668683535118,6.073316699310586E-002,5.012160965656015E-002,6.085561641316042E-002 
 05/15  21:00:00,18.625,70.,23.9548815896596,22.6013915888393,11.6294541500635,0.312858029121719,14.5181590075219,,,57.3539437452643,,,50.6179328490531,,56.5250046369891,,,,,,57.4504642162925,6.033173698846220E-002,5.106689816742571E-002,6.061004549019249E-002 
 05/15  22:00:00,16.9166666666667,80.25,23.8127636759661,22.3449699167127,4.82033528474584,0.184376790479416,9.31721841678823,,,58.7522090969491,,,51.2017237154788,,58.3647450202159,,,,,,59.8013790883208,5.942318420114634E-002,4.958603283878893E-002,6.011214186218747E-002 
 05/15  23:00:00,15.9166666666667,84.,22.3247116010548,22.7540671265316,0.23800260259606,11.0354544033387,0.171172484135677,,,56.4438604677927,,,59.224431994609,,57.9882695911709,,,,,,57.6386444742465,5.517999411375140E-002,5.912776355578753E-002,5.590370996563965E-002 
 05/15  24:00:00,15.2083333333333,83.4166666666667,22.0176465079467,22.8618756624631,0.342798776031178,6.42832791026717,0.182718666677523,,,55.8541895785727,,,56.9742718487344,,57.0799885977949,,,,,,56.5977355422533,5.034657377774230E-002,5.948003674995666E-002,5.035396862357949E-002 
 05/16  01:00:00,14.7666666666667,86.5,21.7954378298488,22.7679825221585,0.387445145601823,5.35552232058223,0.170281721401192,,,55.5064936817202,,,57.1625592724901,,56.5193006096238,,,,,,56.2828605699071,4.902154344148604E-002,5.832899104550229E-002,4.817951665700491E-002 
 05/16  02:00:00,13.375,94.8333333333333,21.6573486539272,22.6563336180807,0.374201569126679,3.48077412265633,0.161077024383058,,,55.4639104765228,,,57.9750256694673,,56.3820883307985,,,,,,56.1343777701901,4.838339539726050E-002,5.683019071249707E-002,4.675190474793624E-002 
 05/16  03:00:00,11.5666666666667,99.,21.7072576796457,22.5162820756979,0.360503939922963,1.66124446646983,0.171328593352449,,,55.2040332231355,,,56.4589325185625,,56.2517061555832,,,,,,55.9434421489408,4.796779124646173E-002,5.489502180870543E-002,4.585309462799624E-002 
 05/16  04:00:00,10.7833333333333,99.,21.4670672316289,22.3867829843259,0.334135769644278,3.13025587943505,0.168526452891474,,,53.8440895131417,,,54.1943906540167,,55.7953152776814,,,,,,54.8464838429788,4.776145166655019E-002,5.539227372180011E-002,4.534863598773849E-002 
 05/16  05:00:00,10.6416666666667,99.,21.4989902432599,22.3083928418806,0.357940115255275,1.9301850103126,0.177387128320046,,,52.1305528976131,,,52.7581975604045,,54.8729397424466,,,,,,53.3147797220996,4.767717561478665E-002,5.346433100503611E-002,4.500352480753148E-002 
 05/16  06:00:00,10.6583333333333,99.,21.690338472761,22.3397312254336,0.330507074638326,1.70854530865466,0.163803473966,,,50.4305159284502,,,51.7394421670935,,53.4475331055001,,,,,,51.9470431932151,4.744160696920726E-002,5.254935270673981E-002,4.462027897939699E-002 
 05/16  07:00:00,10.875,99.,21.577673970566,22.4211685266256,0.314401809650041,1.6876212000723,0.155332325678221,,,49.7341277606421,,,52.2734122457689,,52.7817953613477,,,,,,50.9151231661721,4.710134142634872E-002,5.265230189462696E-002,4.420256237510573E-002 
 05/16  08:00:00,11.9333333333333,94.9166666666667,21.8001863906543,22.5168664697069,0.53356883195753,0.10019894403201,0.26432989512797,,,60.050361863206,,,51.1133857161943,,55.4633869463539,,,,,,50.0809080678811,4.691886436053139E-002,5.047585116626192E-002,4.491879821252066E-002 
 05/16  09:00:00,13.2416666666667,89.0833333333333,22.1478461641509,21.7540099586472,4.93967909828444,2.367823760209490E-002,6.30728030867614,,,55.3170659530032,,,50.6522961578231,,55.0921524714113,,,,,,54.8845052939631,5.663582188381669E-002,4.637079937563295E-002,5.616603624173844E-002 
 05/16  10:00:00,15.3333333333333,78.8333333333333,22.6050674817697,22.6843602169714,0.209893831001705,1.437133638246604E-002,0.104242099172924,,,50.915398306242,,,49.6930347398976,,51.1612493224744,,,,,,50.7757929284014,5.390159576434778E-002,4.335245698096560E-002,5.368286519202466E-002 
 05/16  11:00:00,17.0833333333333,71.8333333333333,23.0783051188915,23.6064232193505,0.177973616509805,1.942816009394873E-002,9.228036808584579E-002,,,49.6203823909398,,,48.6518704065764,,50.0208781249859,,,,,,48.2809370029867,4.788226890374535E-002,3.882306017579683E-002,4.695437621318446E-002 
 05/16  12:00:00,17.9666666666667,69.25,23.5154750373053,24.1653504574,0.146228132669212,3.540439131608636E-002,0.113947612704265,,,49.351277911242,,,47.6749998660306,,49.2856848992374,,,,,,47.1846798391924,4.384987228909440E-002,3.514912676533164E-002,4.273146971558121E-002 
 05/16  13:00:00,18.5916666666667,67.4166666666667,23.8909286446711,24.5608741573002,0.157607280749804,4.162487933711213E-002,0.128905959320352,,,49.4053483564425,,,46.9025864691598,,48.7882182130929,,,,,,46.5949812106536,4.156206117224642E-002,3.267104865617082E-002,4.066620958599049E-002 
 05/16  14:00:00,19.675,61.1666666666667,24.184180209037,24.8192197362711,0.174167507954288,2.095260758828529E-002,8.955648769528579E-002,,,49.4960205521055,,,46.3407742841336,,48.4898292170175,,,,,,46.2382958563312,4.078499254372350E-002,3.077292321593222E-002,3.946471940085948E-002 
 05/16  15:00:00,20.5916666666667,58.1666666666667,24.378641332456,24.9470031503546,0.171447362079003,1.215314452726280E-003,6.727745385782252E-002,,,49.0947597230498,,,45.962812098783,,48.2399298192615,,,,,,45.804162472273,3.996359149036923E-002,2.880103959046026E-002,3.768099058441016E-002 
 05/16  16:00:00,20.45,59.,24.431235148411,24.880264960856,0.170021493258587,4.178100362743363E-003,6.411652147149310E-002,,,47.6335673135197,,,45.8744207470532,,48.1503230005897,,,,,,45.8912553079341,3.895130154965202E-002,2.708265066129696E-002,3.590872358777992E-002 
 05/16  17:00:00,20.1416666666667,60.75,24.3714186530029,24.671968469158,0.188508735271564,2.304574709638038E-003,6.605569319319966E-002,,,47.0425393385748,,,46.0463649356614,,48.1309145156475,,,,,,46.3741061143956,3.853871141309877E-002,2.572799233101507E-002,3.474378833971344E-002 
 05/16  18:00:00,20.275,60.25,24.268891994104,24.4660666686853,0.210049033801641,0.0,6.067984038823188E-002,,,48.385736684495,,,46.3545512618045,,48.3824463888556,,,,,,47.1122035853208,3.872406025000947E-002,2.441294986794816E-002,3.398095369956532E-002 
 05/16  19:00:00,19.6416666666667,63.6666666666667,24.1433078082731,23.0675071965758,19.7408841256382,7.917161404480502E-002,17.37553975235,,,55.9585391004413,,,46.9308036451871,,53.2538086001474,,,,,,54.1571628811476,5.913683118699473E-002,2.670164229672664E-002,5.820456624265282E-002 
 05/16  20:00:00,18.4,71.0833333333333,24.0005355989316,22.5553026431529,13.2087119596519,0.0,12.8792727581488,,,57.7244928967648,,,48.3269779782897,,56.6630897196539,,,,,,57.4254071458099,6.038275452505563E-002,3.629264488127325E-002,6.011651849948318E-002 
 05/16  21:00:00,17.1416666666667,77.5,23.8749431014433,22.3365745262097,8.51103153737228,0.0,8.58645282832884,,,59.0358201024601,,,49.4557194094913,,58.2930924607618,,,,,,58.8139560973584,5.992625267616471E-002,3.916826905054412E-002,5.990841963804531E-002 
 05/16  22:00:00,15.7833333333333,82.9166666666667,23.7676013426802,21.9960848270586,5.86808044773027,7.684877647875982E-003,7.87049039154164,,,58.8466688687543,,,50.2026761770971,,58.3265698088015,,,,,,59.6253116014556,5.919465067791652E-002,3.974981284993234E-002,5.981571749093480E-002 
 05/16  23:00:00,14.15,87.9166666666667,22.3999874981638,22.5901531354069,0.387065192807909,7.48636920832904,0.153177393331289,,,55.8150869989236,,,55.6247289724808,,56.1879742033087,,,,,,55.1990964108987,5.639846301715759E-002,5.617610166773977E-002,5.696184511314972E-002 
 05/16  24:00:00,13.5166666666667,88.8333333333333,21.8339335962542,22.6077221305805,0.396338140713489,6.15304966038739,0.14497163204282,,,54.2937568248674,,,55.3432479587742,,55.3329366149982,,,,,,54.4660110854458,5.244379229738621E-002,5.861091635129590E-002,5.181635173179343E-002 
 05/17  01:00:00,13.6583333333333,88.,21.8373323416448,22.5332359841049,0.414469212205041,5.17714991416827,0.140894404404824,,,53.2076340174591,,,54.632507118849,,54.3023078931744,,,,,,53.7403277036599,4.983546068792085E-002,5.793109805872320E-002,4.776001025678819E-002 
 05/17  02:00:00,13.,90.3333333333333,21.6930774286233,22.437415820492,0.39528941795157,3.85348938080027,0.144703366361745,,,52.9268643153734,,,54.4900932883704,,53.9169697463534,,,,,,53.4584406266527,4.909150527376587E-002,5.696858887082928E-002,4.630155277926843E-002 
 05/17  03:00:00,11.8583333333333,92.5833333333333,21.5798927966178,22.3277708217088,0.331584926824242,1.77127676002105,0.134747749428334,,,52.427718790492,,,52.9395726129047,,53.5367666449373,,,,,,53.0864646407293,4.823281543143804E-002,5.575309787448544E-002,4.508219524877969E-002 
 05/17  04:00:00,11.225,94.75,21.400647616057,22.2060028619607,0.325986040869529,2.91524579061656,0.162253856990223,,,51.5778918771311,,,52.2848034792975,,53.1182683071621,,,,,,52.4105918116595,4.761722851540582E-002,5.578802429859558E-002,4.441511314823219E-002 
 05/17  05:00:00,11.0416666666667,96.,21.6036577163379,22.1364701888491,0.330425157532894,1.90028938572936,0.163602800433261,,,50.6102653471267,,,51.2129149843082,,52.3828821293456,,,,,,51.6739126218115,4.726187667370350E-002,5.330224271655457E-002,4.408573675679272E-002 
 05/17  06:00:00,11.,93.6666666666667,21.6474550639803,22.1549905264884,0.323206624014059,1.2873364092693,0.160797753164736,,,48.8220076273388,,,50.324036614706,,50.6960669671168,,,,,,50.6846996069172,4.709124832626399E-002,5.388118320452786E-002,4.388556414711603E-002 
 05/17  07:00:00,11.5833333333333,86.75,21.5952005621695,22.2403573915593,0.32652378796479,1.80604992792494,0.162016882225849,,,48.2360760512833,,,49.9928420716514,,50.4684644697516,,,,,,49.6118521685718,4.687181206408101E-002,5.210441956661827E-002,4.364453971519810E-002 
 05/17  08:00:00,12.525,82.4166666666667,21.8435781661085,22.3835058318749,0.522515782056198,0.638695436442957,0.256147781626967,,,58.6474211733408,,,49.3001899800901,,53.0278997797438,,,,,,48.1171183669879,4.671734345221474E-002,4.855113871464859E-002,4.440485309930470E-002 
 05/17  09:00:00,14.3583333333333,75.,22.3273433408441,21.8205908540575,5.41179531763636,2.810693218895901E-002,7.52176935757341,,,50.9695891060511,,,47.8318329105929,,50.2561914387551,,,,,,50.092657785422,5.634606441456466E-002,4.761155359493920E-002,5.628628390124973E-002 
 05/17  10:00:00,15.925,67.6666666666667,23.0000793207037,22.9175395412295,0.213638371595346,2.140420066924239E-002,0.104867291792663,,,46.5046568612187,,,46.104653612685,,46.7915831989401,,,,,,45.518383758995,5.604363138929508E-002,4.417969060865812E-002,5.610561578566369E-002 
 05/17  11:00:00,17.4666666666667,59.5833333333333,23.5846193780394,24.0778283963569,0.197696530858441,2.424004352672329E-002,9.269678717456352E-002,,,44.7981166930559,,,44.3304740283207,,45.5338478294458,,,,,,42.3698619122199,4.983465516548081E-002,4.048395197128671E-002,4.912612306918301E-002 
 05/17  12:00:00,18.7666666666667,53.25,24.308073282387,25.0431406794896,0.21125202061016,7.793209770342572E-003,7.073436221109113E-002,,,43.7813664257705,,,42.2620530772621,,44.6819631441532,,,,,,40.0239801536696,4.558496637105689E-002,3.694858527962216E-002,4.384649591467710E-002 
 05/17  13:00:00,19.45,48.5,24.544499014179,25.1860080408628,0.223811831828758,0.0,5.613766742863643E-002,,,42.612309044988,,,41.1307374528992,,43.510078025544,,,,,,39.1629664139645,4.282859487616151E-002,3.376668020730150E-002,3.992706472108404E-002 
 05/17  14:00:00,20.1083333333333,44.25,24.5231183248727,24.9388098567445,0.217171072797359,0.0,4.881517824616042E-002,,,41.2392986404997,,,40.7031044122009,,41.9312679316543,,,,,,39.0803911375176,4.097029836458960E-002,3.139685775736773E-002,3.699176924455728E-002 
 05/17  15:00:00,20.4,43.,24.5589638886001,24.8584753387687,0.198699833375921,0.0,5.118027652640455E-002,,,39.9966696045329,,,40.2402013848216,,40.7502221762538,,,,,,38.6420070935599,3.942026392274910E-002,2.938878935789233E-002,3.487311945797381E-002 
 05/17  16:00:00,20.75,43.5833333333333,24.7621118193478,25.090452485064,0.180444039320904,0.0,5.340229637771809E-002,,,38.0312456474318,,,39.4190547211103,,40.0518320229022,,,,,,37.5913437267238,3.820529623021440E-002,2.761555219809045E-002,3.347297872756230E-002 
 05/17  17:00:00,20.7666666666667,45.1666666666667,24.7001646628685,24.9041092636222,0.19402202766848,0.0,5.191770515459878E-002,,,37.3375965413883,,,39.0771751493517,,39.9648339141682,,,,,,37.4658575372319,3.733056612012507E-002,2.596772193297607E-002,3.226933287449100E-002 
 05/17  18:00:00,20.7166666666667,47.1666666666667,24.5882595690386,24.6932505354769,0.219733790015954,0.0,4.176435647212105E-002,,,38.3441831702472,,,38.9688868360396,,39.9843695556897,,,,,,37.807976711088,3.717196337935703E-002,2.457258946699668E-002,3.109536084684961E-002 
 05/17  19:00:00,20.1583333333333,50.3333333333333,24.4602525071923,23.3489643522998,19.2089161051055,7.465043946023250E-002,18.0145335019422,,,46.1364772173166,,,39.0872698108969,,43.3461404820215,,,,,,43.587149921878,5.893907595316111E-002,2.812429187309817E-002,5.831148762994257E-002 
 05/17  20:00:00,18.7083333333333,53.1666666666667,24.3271826866423,22.7335186102036,16.2545566856945,1.578511941503104E-002,14.4249180481562,,,44.4674519140691,,,39.2891752646281,,44.0793197228076,,,,,,44.1455253864889,6.041013815198071E-002,3.171316180063887E-002,6.049284659426126E-002 
 05/17  21:00:00,17.2416666666667,56.3333333333333,24.1838693028713,22.372787395856,7.73297371828595,3.953585665628792E-002,10.5805940928143,,,43.6689334059288,,,39.3989734229346,,43.2422553067462,,,,,,43.5594099958083,6.000550146481481E-002,3.367037656320380E-002,6.012327702477169E-002 
 05/17  22:00:00,16.1166666666667,62.6666666666667,24.0604504256975,22.1253981058553,5.29073156847213,3.346501189358881E-002,8.40991545443287,,,44.5499044755787,,,39.3595656626169,,43.931638940237,,,,,,45.2850258346433,5.920140134964747E-002,3.566744424658059E-002,5.996461396155506E-002 
 05/17  23:00:00,14.4166666666667,70.6666666666667,22.5690226094703,22.5450154960435,0.412142104112903,8.03495099175481,0.182709907244159,,,43.3753433988816,,,44.507134186381,,43.6270065341144,,,,,,44.0096209013225,5.636477275360644E-002,5.634262705577919E-002,5.709499249986501E-002 
 05/17  24:00:00,13.7333333333333,72.8333333333333,22.1388096584752,22.6309792684873,0.410843031858898,5.44938444975729,0.182879648931656,,,43.2254070031742,,,44.7058404394307,,43.6111110274713,,,,,,43.6265607400778,5.361501567192681E-002,5.870793013673470E-002,5.355194995622187E-002 
 05/18  01:00:00,14.1916666666667,74.9166666666667,22.09149971884,22.5558588675077,0.359117121140877,4.81216043438351,0.198335322071264,,,43.4415555326027,,,46.0611802039625,,43.3820029441823,,,,,,43.7627613613869,5.176073940404027E-002,5.845572189973119E-002,5.109565682895800E-002 
 05/18  02:00:00,14.4583333333333,78.1666666666667,21.9673472967431,22.4887783100417,0.255657493455871,5.37983035894429,0.198756904123385,,,44.1110206591941,,,49.1955439917984,,43.3517573265568,,,,,,44.3337835332945,5.006215106730350E-002,5.833911998611774E-002,4.928463924190507E-002 
 05/18  03:00:00,14.4416666666667,79.5833333333333,21.7193449536856,22.4376215614969,0.221038454455668,3.8349596077419,0.161807721741947,,,44.9104525175478,,,50.3134239682924,,43.5834241042175,,,,,,45.0446387156008,4.837084754124493E-002,5.694302777906648E-002,4.760864664194092E-002 
 05/18  04:00:00,14.3416666666667,81.75,21.7833474025701,22.3857207056639,0.259047453675189,3.15276671586866,0.131219786125115,,,45.8724381167201,,,50.9161471459284,,44.0019695610785,,,,,,45.7740901198604,4.707233991233301E-002,5.576347048662997E-002,4.601112717841904E-002 
 05/18  05:00:00,14.2416666666667,83.5833333333333,21.5493027133218,22.3420080899261,0.29482065882189,3.72486826073979,0.146370761844928,,,46.8739887952511,,,52.9787911306906,,44.3869993173202,,,,,,46.7180905571501,4.632996311064755E-002,5.630463402513164E-002,4.468610675033122E-002 
 05/18  06:00:00,14.375,84.5833333333333,21.539189467668,22.4059231622415,0.269373241783339,3.70520654646359,0.134332939841962,,,47.1702540117063,,,54.1851800637734,,44.2900237281403,,,,,,47.5515534016211,4.580427337670651E-002,5.663082787661474E-002,4.359363174477484E-002 
 05/18  07:00:00,14.6166666666667,85.,21.7987432009136,22.53822224107,0.279774614530427,3.43883590269618,0.139131579233282,,,48.4156787644475,,,54.4154849378263,,45.6254152407094,,,,,,48.1480081540923,4.529422987741583E-002,5.636925412462590E-002,4.268847497887059E-002 
 05/18  08:00:00,15.5166666666667,79.1666666666667,21.7998587780514,22.7111965893821,0.466463236516176,1.90747159624963,0.221189685497658,,,59.860676444085,,,54.1178228754451,,50.9004933650085,,,,,,48.6121317887588,4.543383760252342E-002,5.441563095466032E-002,4.310117982745277E-002 
 05/18  09:00:00,17.6166666666667,67.4166666666667,22.1985791154454,22.4989556641955,7.0950091372055,1.685389475034212E-002,7.90140315134991,,,53.9890362859551,,,52.6213376867822,,53.076837949572,,,,,,52.192192040818,5.715193834474395E-002,5.197523123416293E-002,5.640777458313328E-002 
 05/18  10:00:00,19.4,58.5,22.9009404308396,23.6091010585313,0.158821149479584,1.351800782749866E-002,6.329721543960912E-002,,,48.2692021554495,,,50.3816752332132,,48.9591035128079,,,,,,47.5369996961155,5.467042677619897E-002,4.577864645215676E-002,5.476161728470014E-002 
 05/18  11:00:00,20.8333333333333,53.6666666666667,23.5873971179238,24.5263558762321,0.142735037144927,1.291169941333160E-002,5.063206759710333E-002,,,47.3278904321443,,,48.1818038926943,,47.9359067033965,,,,,,45.2254613227162,4.802047130026832E-002,4.094601767449569E-002,4.741131422759525E-002 
 05/18  12:00:00,22.8416666666667,47.9166666666667,24.4331611829591,25.5873141946743,0.108263591336439,1.656371573791547E-002,3.582893309297874E-002,,,46.7856842312841,,,45.7420581944712,,47.282486680763,,,,,,42.7525065663807,4.280223527041727E-002,3.680154122552536E-002,4.175191404012841E-002 
 05/18  13:00:00,23.7416666666667,42.0833333333333,25.1115160513921,26.3347658483468,0.108175671106275,2.073079096582970E-002,3.602898625803982E-002,,,46.2126258776031,,,43.7222712846795,,46.4097601464084,,,,,,40.9557302024275,3.835386392828017E-002,3.329154707717156E-002,3.711172823426193E-002 
 05/18  14:00:00,24.1083333333333,38.8333333333333,25.6048450144635,26.7715510999968,0.127256831717903,1.559030409151684E-002,3.553729979583441E-002,,,45.315951147146,,,42.1575044423019,,44.9930972998305,,,,,,39.6751339671441,3.511637221740710E-002,3.021517468322418E-002,3.347528640032246E-002 
 05/18  15:00:00,24.6916666666667,35.0833333333333,25.8561085556806,26.877193277003,0.156711880841002,8.332305485358508E-004,2.756580859990477E-002,,,44.2838211405248,,,41.210312921105,,43.0772199196847,,,,,,39.0357153223169,3.299574192910205E-002,2.752553659869312E-002,3.057818522765895E-002 
 05/18  16:00:00,24.7833333333333,33.5833333333333,25.8490701530881,26.6457536156313,0.190552659684681,0.0,1.621598219260420E-002,,,41.8028064032975,,,40.8482345411245,,41.0012846028742,,,,,,39.1028756292489,3.231040104006255E-002,2.551012662353697E-002,2.817335317441116E-002 
 05/18  17:00:00,24.525,36.3333333333333,25.6893205171745,26.240644464341,0.157022459359192,6.692349545343544E-002,9.021731486210359E-002,,,40.4540058291014,,,40.6674828340853,,40.4853475659613,,,,,,39.4254239609941,3.197431990654045E-002,2.494082773269291E-002,2.718563536727531E-002 
 05/18  18:00:00,24.3416666666667,40.9166666666667,25.5445828573861,25.9598063302355,0.177463659033557,0.0,4.140309916053025E-002,,,41.1421023062822,,,40.656045014558,,41.2088857258756,,,,,,39.6158253761487,3.201716271500337E-002,2.343553122832732E-002,2.696475291838223E-002 
 05/18  19:00:00,24.0083333333333,48.25,25.4338494113218,25.4903130420504,17.3810777766658,4.931100781142567E-004,10.5847929278467,,,47.8448893443911,,,40.8693094382366,,46.2246566167692,,,,,,44.3828659037748,5.800813266806126E-002,2.327084018776591E-002,5.504697282947818E-002 
 05/18  20:00:00,23.275,53.75,25.2972549232982,25.1517099631978,43.7112273419255,0.0,12.5604897763293,,,51.7236521111338,,,42.302266415536,,51.0907087990892,,,,,,49.3577454989826,6.090363927780302E-002,2.853929560319308E-002,6.015611197048090E-002 
