Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),LIVING:Zone Operative Temperature [C](Hourly),BEDROOM1:Zone Operative Temperature [C](Hourly),LIVING:AFN Zone Infiltration Air Change Rate [ach](Hourly),KITCHEN:AFN Zone Infiltration Air Change Rate [ach](Hourly),BEDROOM1:AFN Zone Infiltration Air Change Rate [ach](Hourly),TOPHALL:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM2:Zone Air System Sensible Heating Energy [J](RunPeriod),STAIRCASE:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM3:Zone Air System Sensible Heating Energy [J](RunPeriod),DINING:Zone Air System Sensible Heating Energy [J](RunPeriod),HALL:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air System Sensible Heating Energy [J](RunPeriod),LIVING:Zone Air Relative Humidity [%](Hourly),BATH1:Zone Air System Sensible Heating Energy [J](RunPeriod),BATH1:Zone Air Relative Humidity [%](Hourly),KITCHEN:Zone Air System Sensible Heating Energy [J](RunPeriod),KITCHEN:Zone Air Relative Humidity [%](Hourly),BEDROOM1:Zone Air System Sensible Heating Energy [J](RunPeriod),BEDROOM1:Zone Air Relative Humidity [%](Hourly),LIVING:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),KITCHEN:Zone Air Generic Air Contaminant Concentration [ppm](Hourly),BEDROOM1:Zone Air Generic Air Contaminant Concentration [ppm](Hourly) 
 01/16  23:00:00,6.71666666666667,100.,13.9994466943598,11.9066058847262,0.491159707285228,0.299871138631406,0.435954326167882,,,,,,,,68.1516007211919,,77.0055340908342,,68.432965395555,,70.5275693393017,5.098919572194535E-002,4.903176915666341E-002,4.769393601996508E-002 
 01/16  24:00:00,7.03333333333333,100.,13.6273987744674,11.9964375986045,0.497854246448273,0.951568552145279,0.435271777452596,,,,,,,,68.5136379936965,,77.1014560689131,,64.5088102058734,,72.0706654693459,4.981901854458168E-002,4.926149353012141E-002,4.707929189851694E-002 
 01/17  01:00:00,6.61666666666667,100.,13.3336749332689,12.0831096543084,0.207424056284814,2.24795806482299,0.0,,,,,,,,68.4169363772084,,75.5866653994681,,64.3276789732825,,73.1876810420494,5.091428979939145E-002,5.628395527023430E-002,4.845246690279559E-002 
 01/17  02:00:00,5.675,98.1916666666667,13.2387437319627,12.1193463561103,6.207390361475187E-003,2.01667924870138,0.0,,,,,,,,66.1404751270083,,71.3259075352718,,61.2413552388139,,70.4554154116692,5.079017835867756E-002,5.721359716804923E-002,5.176327109311882E-002 
 01/17  03:00:00,5.00833333333333,95.9083333333333,13.0311441222181,12.1314816803006,0.260698120815167,2.33282777249289,0.0,,,,,,,,63.0153101895107,,67.3604132870529,,58.2354407855872,,66.6338720894631,5.113339087275074E-002,5.721768613374145E-002,5.241055183357741E-002 
 01/17  04:00:00,4.45,95.0833333333333,12.7393999955109,12.0973590309876,0.389532044450791,2.57650576692308,0.0,,,,,,,,58.8621058094899,,65.4247707647748,,56.7594860687559,,62.0491734026673,5.357404350088029E-002,5.822012384691233E-002,5.367280080299236E-002 
 01/17  05:00:00,3.90833333333333,93.95,12.5947387814029,12.0903165756498,0.337582906693254,2.07657542592436,0.0,,,,,,,,56.2036793092163,,62.8269439577971,,54.7071608848359,,58.6059642508245,5.349121521453424E-002,5.771843015071412E-002,5.367269244902323E-002 
 01/17  06:00:00,3.75833333333333,91.2166666666667,12.4800255979857,12.0912170764619,0.301955977998103,1.73775695396727,0.0,,,,,,,,54.1758639548702,,60.3694066726773,,52.6253018050093,,56.1359783195886,5.265143281252942E-002,5.706562067371598E-002,5.274878460210677E-002 
 01/17  07:00:00,3.8,93.7666666666667,13.1401007194973,12.5951263791191,0.32956306879157,1.37955240215144,4.971436940658659E-002,,,,,,,,49.5101799436658,,57.2962268699865,,48.8191971118459,,51.8803946107161,5.200328155094782E-002,5.648606587642970E-002,5.161217898531805E-002 
 01/17  08:00:00,3.74166666666667,94.6166666666667,13.3908290138119,12.7645539200131,0.461837789293625,1.70565099554832,0.110112080502033,,,,,,,,49.0163198555052,,56.8075692374462,,63.9130175086844,,50.9530503731313,5.178491882632578E-002,5.584748596212740E-002,5.036003163998132E-002 
 01/17  09:00:00,3.93333333333333,93.2583333333333,13.7149725717282,12.7056162707601,0.361467644084807,2.0938635604244,0.0,,,,,,,,49.5070916366282,,63.8035713913536,,73.7451943077538,,57.6657576068528,5.240185617552951E-002,5.656798477151376E-002,5.085661277566191E-002 
 01/17  10:00:00,4.68333333333333,91.55,15.8712145551731,13.5794492312428,0.396735534088098,2.31271318353882,0.0,,,,,,,,45.6034881723615,,63.552289987192,,56.6201862049471,,56.1507287394162,5.329982144588491E-002,5.767580905095015E-002,5.260975759032924E-002 
 01/17  11:00:00,5.625,87.0333333333333,17.2423657010772,14.3675612027972,0.395153287480912,2.28461902584982,0.0,,,,,,,,44.2990461636541,,63.2159637650324,,54.8601827471081,,51.3520699039347,5.384897673979982E-002,5.776400005123148E-002,5.320568080937182E-002 
 01/17  12:00:00,6.58333333333333,81.6083333333333,19.1231661559122,15.6255928749137,0.418807836554638,2.5937328990064,0.0,,,,,,,,41.1368831859635,,62.9485839216302,,55.3563229804246,,47.5758873801517,5.434909989052213E-002,5.797379011636326E-002,5.372864237158836E-002 
 01/17  13:00:00,7.40833333333333,79.75,20.5191476284618,17.1039588941283,0.476032931823992,2.69232549240655,0.0,,,,,,,,38.0758321284427,,68.0209321823905,,93.3440655336935,,44.1396415531082,5.510887461473229E-002,5.819544794134035E-002,5.403370945696392E-002 
 01/17  14:00:00,7.75833333333333,79.2416666666667,21.7071149683095,17.8164207714477,0.363967314703251,2.06784729502292,0.0,,,,,,,,37.5364539291947,,68.753951860938,,73.7887336932211,,45.0903114098735,5.461203165204596E-002,5.770871235172164E-002,5.361583184476899E-002 
 01/17  15:00:00,7.74166666666667,77.8833333333333,22.0357413004091,18.1121335992499,0.354624637398683,1.63709252720196,6.888509517283774E-002,,,,,,,,39.579980671021,,65.2862979945513,,56.1015088755441,,45.4290148650241,5.393131762401296E-002,5.699446540824969E-002,5.258813421936104E-002 
 01/17  16:00:00,7.05833333333333,78.35,21.5476628106038,17.9130442446071,0.301992259415214,1.21203908040826,6.623950551832482E-002,,,,,,,,41.1091815111764,,62.9943029027816,,49.3193730473639,,44.9150712008829,5.267149154836962E-002,5.562612920057373E-002,5.052525960862842E-002 
 01/17  17:00:00,5.95833333333333,81.2,19.7817960173771,16.7869981834002,0.315847793952292,1.2037478392295,8.322472571216376E-002,,,,,,,,43.7732158420932,,61.3987125580322,,46.5332562998724,,46.8560489709325,5.199158559990913E-002,5.513094201990643E-002,4.909193524475963E-002 
 01/17  18:00:00,5.20833333333333,84.3333333333333,19.013677651873,16.7343434333022,0.466651972482603,0.862958724032273,0.323606242411015,,,,,,,,44.2767077360774,,57.2199147061949,,44.7010837058374,,44.3884047565518,5.183420205940609E-002,5.444663625066348E-002,4.897960312416788E-002 
 01/17  19:00:00,4.825,87.25,18.6025258146705,16.7077604853065,0.607077891543336,0.894519349093749,0.466623018289211,,,,,,,,44.7831581705094,,58.3710393036236,,89.9176225702671,,43.5654815279622,5.202847901244319E-002,5.364982680055012E-002,4.867999544999440E-002 
 01/17  20:00:00,4.35,90.3083333333333,18.0171175205673,16.6498267346647,0.523721106176082,0.63298057142762,0.401535121899122,,,,,,,,44.6032289886359,,64.8338477210778,,64.0454949351615,,44.7040724611435,5.151381113273969E-002,5.221428645379258E-002,4.812648232219233E-002 
 01/17  21:00:00,4.21666666666667,91.6,18.0554358140377,16.5861837814139,0.566525340808636,0.809524966776236,0.459382335356211,,,,,,,,43.6749569181238,,64.8521151572176,,59.4775385769115,,46.0243601101143,5.132172077113583E-002,5.243240510616826E-002,4.803289821692289E-002 
 01/17  22:00:00,4.3,90.6083333333333,18.0159334973023,15.9225162240119,0.546410150241984,0.766441349139693,0.442503427287013,,,,,,,,45.4347465031591,,64.6739535509283,,63.7664141936794,,48.575256054733,5.135825350012525E-002,5.265148837012475E-002,4.828986614663072E-002 
 01/17  23:00:00,3.95,91.7666666666667,17.1875117778287,15.7954680714731,0.652470756173515,0.441650796324342,0.598827955782932,,,,,,,,46.7274345198517,,62.1355548790421,,54.7551457015485,,48.0766540136355,5.138170712870443E-002,5.158301139343881E-002,4.834053263848848E-002 
 01/17  24:00:00,3.525,95.0833333333333,16.5976179509903,15.6479108959613,0.733789812664132,0.347961962091661,0.684327785434088,,,,,,,,44.1595901453286,,62.6565287501292,,49.4585212805872,,46.6536072178481,5.222157236026911E-002,4.999330908767008E-002,4.902414168893342E-002 
 01/18  01:00:00,3.575,96.5583333333333,16.2741592506151,15.5311593064139,0.621105408894472,0.530330907552518,0.58173239642939,,,,,,,,43.5732285685487,,60.3781182988425,,47.8879248252452,,46.0556618117586,5.181449776276861E-002,4.942033361952752E-002,4.886826368081090E-002 
 01/18  02:00:00,3.93333333333333,95.6083333333333,16.0020578371622,15.4339239759718,0.592690057660287,0.752142873060882,0.522577987006261,,,,,,,,43.9906374264636,,58.4515728654368,,48.0264404892337,,46.0042308374265,5.130552299707771E-002,5.116421607231134E-002,4.855742195274693E-002 
 01/18  03:00:00,3.86666666666667,95.8916666666667,15.7835832454233,15.3452409295587,0.564556909507174,0.621466377647693,0.503189890684311,,,,,,,,44.6996324404727,,57.9373083839776,,48.2779418359787,,46.0688401830653,5.103137048188270E-002,5.149850366922589E-002,4.852107390093089E-002 
 01/18  04:00:00,3.875,96.6583333333333,15.5812500068321,15.2549420501521,0.567190893424925,0.431581484112675,0.534834076727303,,,,,,,,45.3345126797274,,57.5884763421471,,48.3515543667594,,46.3101817733633,5.052598981926185E-002,5.018494821445486E-002,4.809481151754239E-002 
 01/18  05:00:00,4.23333333333333,96.7,15.4005023920228,15.1919825478184,0.487776385660017,0.53397704806935,0.397610833945458,,,,,,,,46.3025463440695,,57.9496400371555,,49.227350123987,,46.7613907273191,5.002854865318487E-002,4.917563279324591E-002,4.738502660507834E-002 
 01/18  06:00:00,4.10833333333333,97.6333333333333,15.2338120584969,15.1756058197396,0.417872884351247,0.713860059105985,0.228568198134624,,,,,,,,47.4760573700973,,58.7458557153005,,50.7958901542464,,47.1242934506992,4.969352904740381E-002,5.072951659791605E-002,4.567051761153785E-002 
 01/18  07:00:00,4.075,98.3,15.7851729748343,15.6136570362625,0.479313983089101,0.880966201705079,0.279910240823365,,,,,,,,44.8022683448761,,56.5127803336831,,48.3362389564309,,45.0299175231165,4.998958889358030E-002,5.203526765123143E-002,4.525301393939318E-002 
 01/18  08:00:00,4.025,99.2916666666667,15.9481587131433,15.6852191924195,0.61253967806311,0.972299244163978,0.434166798207459,,,,,,,,44.5391067112666,,56.2575905334872,,61.5812490605478,,44.8601458725305,5.068931976777533E-002,5.237504593162115E-002,4.595239585079148E-002 
 01/18  09:00:00,3.31666666666667,100.,15.6184865212858,15.1467783810383,0.531875219126117,0.839336627364321,0.374417100991879,,,,,,,,46.2218451000998,,64.7276086610174,,78.5485826340076,,48.5557656935383,5.123677485178795E-002,5.244355175555510E-002,4.645017661424716E-002 
 01/18  10:00:00,3.25,100.,16.4496462009442,15.0922577144671,0.583108368919814,0.645291148406666,0.503116447452722,,,,,,,,44.9537410378172,,64.774222298431,,63.2188157106689,,50.2426448047652,5.135700743378302E-002,5.265175167701774E-002,4.756803469293693E-002 
 01/18  11:00:00,3.675,99.0083333333333,18.0507964645901,15.8922133489578,0.595991889321965,0.600875795115635,0.542579712827668,,,,,,,,43.5463536733357,,62.5549161573066,,53.8629313663153,,47.7690829166265,5.106237300395672E-002,5.091884353563720E-002,4.817259698649653E-002 
 01/18  12:00:00,3.975,99.2916666666667,18.6902680252327,16.260523787179,0.544467345085824,0.53477194890868,0.473503514999266,,,,,,,,43.5030446979863,,60.0490080351358,,50.7628461556754,,46.6259018804505,5.104059188253778E-002,5.092050938886595E-002,4.824411383693721E-002 
 01/18  13:00:00,4.33333333333333,100.,18.1288347033623,16.3521220833978,0.665034130197846,0.792551018585241,0.587788086784665,,,,,,,,45.3148150645366,,62.1550126302931,,92.0651325752071,,46.6115442422266,5.139872218728816E-002,5.150783036565623E-002,4.806493026568592E-002 
 01/18  14:00:00,4.73333333333333,100.,18.4264919270943,16.2382834903577,0.612964304978209,0.765721637391629,0.562294343030648,,,,,,,,44.9273931424869,,67.6859730269154,,85.2895147340517,,47.7695444362331,5.130638657919845E-002,5.160944990137665E-002,4.832011961305999E-002 
 01/18  15:00:00,5.54166666666667,100.,18.657762379039,16.2464775812898,0.382843174152532,0.67409723345266,0.227338103193451,,,,,,,,48.0600343376963,,66.8683318483426,,60.348818191554,,50.3173522509294,5.109898505482665E-002,5.254732082801860E-002,4.786912111361871E-002 
 01/18  16:00:00,6.175,97.2583333333333,18.5670689822002,16.1279043848139,0.35199455899684,0.415344094764962,0.194024155980267,,,,,,,,50.9203763846215,,66.940421397678,,52.7448407722406,,52.4841064561905,4.991290377908800E-002,5.101927112791114E-002,4.521469179621317E-002 
 01/18  17:00:00,6.06666666666667,96.2333333333333,18.0728508423673,15.7087733404488,0.427610960695273,0.473503000237833,0.322527084312144,,,,,,,,53.052919229871,,67.4396111332627,,50.3372412374457,,54.7775792632173,4.963403152370801E-002,4.957059236152608E-002,4.454395076018758E-002 
 01/18  18:00:00,5.95833333333333,96.9,17.9165969501514,16.113621444774,0.342162205176637,0.493994727061816,0.157909078094795,,,,,,,,53.7878153795932,,64.1417804517493,,49.5204890772115,,52.5937888316333,4.933103726610169E-002,4.982301585271984E-002,4.389082985399012E-002 
 01/18  19:00:00,6.,96.9,17.7933379230004,16.3487034554469,0.482000894815754,0.802242258510522,0.27223004109293,,,,,,,,54.4245414937943,,65.3487295988026,,91.1331985696852,,52.145084111273,4.984760813049177E-002,5.064760373887419E-002,4.310764076050027E-002 
 01/18  20:00:00,6.,96.9,17.6712151369174,16.4261973622686,0.478015947445911,0.444497928987338,0.356330812969089,,,,,,,,52.5856489565255,,72.0927709144368,,69.582059152929,,52.8087082510614,4.993588145122039E-002,4.967967421785608E-002,4.350531055121404E-002 
 01/18  21:00:00,5.94166666666667,97.775,17.6897281419348,16.4732134662026,0.506996193863407,0.432549684240345,0.418243699959689,,,,,,,,52.8897610856488,,75.3324404745667,,72.1403890958824,,53.4372547234587,4.997050555712695E-002,4.945774412902883E-002,4.445453594144699E-002 
 01/18  22:00:00,6.01666666666667,96.5333333333333,17.7226005340382,15.9169727948951,0.436914140568055,0.487989241387405,0.299621030338064,,,,,,,,54.7870787576525,,78.2100948870306,,74.7216140844154,,57.0434273070106,4.981301033775790E-002,4.954882204572481E-002,4.454743395909300E-002 
 01/18  23:00:00,6.04166666666667,94.3833333333333,17.0063601018516,15.9430665331492,0.373253248529229,0.528501618243203,0.155159977130056,,,,,,,,56.6041300005624,,74.2255872282915,,62.8056278926869,,57.8069765853504,4.956351780296639E-002,5.014363269919619E-002,4.332619865332160E-002 
 01/18  24:00:00,5.88333333333333,94.6166666666667,16.5978651896372,15.9632991235881,0.33526950746639,0.541963076069262,0.112575274952779,,,,,,,,53.691198303302,,72.3257263224484,,55.0525467724274,,58.1720943446496,4.915344198096367E-002,5.057055685917749E-002,4.183076059896292E-002 
 01/19  01:00:00,5.625,96.1916666666667,16.321606698277,15.9510676296378,0.281316621091785,0.450345408697385,7.805667102762708E-002,,,,,,,,51.9703928954513,,69.6278777035913,,52.24361199357,,57.1465241348479,4.896618071467088E-002,5.056320659751323E-002,4.100352018890507E-002 
 01/19  02:00:00,5.38333333333333,95.9083333333333,16.1204877464487,15.9345847577479,0.262523289835022,0.466124728414558,6.609921371996434E-002,,,,,,,,50.9498239632298,,67.1426231913409,,51.331796593568,,55.6424932815368,4.841210891399769E-002,5.050407935428460E-002,4.027442534151782E-002 
 01/19  03:00:00,5.00833333333333,96.075,15.882409618638,15.8840520451829,0.347219654693729,0.448062080792332,0.109179030701108,,,,,,,,50.1497424297143,,64.4886902862529,,50.5579248015298,,53.9602046132184,4.901400864739569E-002,5.050142418791823E-002,4.029898199456287E-002 
 01/19  04:00:00,4.91666666666667,93.9,15.687944434701,15.838367596464,0.349325156175786,0.45576543862235,0.105885385241738,,,,,,,,49.3631484449931,,62.2566630080919,,49.8468974755525,,52.3357847301264,4.931194452455370E-002,5.045608407621475E-002,4.042610841285165E-002 
 01/19  05:00:00,4.76666666666667,93.7083333333333,15.5172134788443,15.8024382150721,0.289938135802726,0.491912682777242,6.824379311198030E-002,,,,,,,,48.5449572243677,,60.2966622388134,,49.1065694312333,,50.8269894435974,4.946042990381833E-002,5.084433504310754E-002,4.047571149127799E-002 
 01/19  06:00:00,5.125,93.3083333333333,15.3881476517626,15.7709713042751,0.274509840124195,0.446425088931746,6.930872225151337E-002,,,,,,,,48.3405855807524,,58.5153327688966,,48.9705764229094,,49.546700154306,4.918411173052934E-002,5.090021029212224E-002,4.050890395564945E-002 
 01/19  07:00:00,5.61666666666667,91.225,16.0071576771886,16.2388743346413,0.3470580930978,0.505042316154669,0.100474940240482,,,,,,,,45.3867668679658,,54.8477453396943,,46.3062374336196,,46.4371922347357,4.910744719040197E-002,5.073841869924701E-002,4.056532934351257E-002 
 01/19  08:00:00,5.81666666666667,90.6,16.1775075657623,16.3611549005398,0.533096089738695,0.800250832008695,0.22258549964643,,,,,,,,45.1647192237579,,55.4263911610841,,59.1263342620889,,45.5409567158894,5.024945138148395E-002,5.121785886187263E-002,4.106837951727435E-002 
 01/19  09:00:00,5.95833333333333,91.5333333333333,15.7848582617641,15.8192929265455,0.473428567108041,0.603830998976494,0.13974544316203,,,,,,,,47.4361653523357,,64.9209809215377,,75.9410194871799,,49.0896561224406,5.139465723694133E-002,5.174662942401843E-002,4.151586166231341E-002 
 01/19  10:00:00,6.05833333333333,93.075,16.2762263644962,15.5910866142697,0.517222055042491,0.58838094414803,0.189608648328433,,,,,,,,48.3892234365117,,68.8827148450317,,64.2297108085488,,52.0634667500037,5.193281130961707E-002,5.247661294308839E-002,4.197775730667967E-002 
 01/19  11:00:00,6.33333333333333,91.1916666666667,16.4988316897386,15.5042192024421,0.526075902776436,0.53395972757483,0.266121950399609,,,,,,,,50.1143655643921,,65.4795502869561,,54.7527826099863,,53.2746873917833,5.248052505727233E-002,5.272225350339680E-002,4.340458730449370E-002 
 01/19  12:00:00,6.15,92.9,16.5611607036011,15.3800818813896,0.51418550719986,0.482009275032401,0.293206623013669,,,,,,,,50.7744226854196,,62.0309839255109,,52.3429264073533,,53.3262607942744,5.215351043219912E-002,5.201185013009044E-002,4.420401435308835E-002 
 01/19  13:00:00,6.01666666666667,94.4083333333333,15.9619359386137,15.3451006313925,0.565101973304647,0.824724962723596,0.309723911357139,,,,,,,,53.2737971863478,,63.3118027750228,,91.257283065299,,53.2817978726526,5.237269222705141E-002,5.243690978311047E-002,4.441894504613689E-002 
 01/19  14:00:00,6.21666666666667,92.0083333333333,16.7635417699111,15.5100590934308,0.43057279181588,0.564080409200296,0.132512217955575,,,,,,,,50.3282597648827,,69.8539127241721,,86.0081358255615,,53.4724627521512,5.193710465458978E-002,5.243026257652250E-002,4.360310302713390E-002 
 01/19  15:00:00,6.24166666666667,89.8666666666667,17.0944355945524,15.5474689077891,0.448289271641019,0.631860494295094,0.113149314130469,,,,,,,,51.0247971824664,,70.4013287907422,,60.7653482700504,,55.5156720025322,5.201264541587586E-002,5.295476216610449E-002,4.310068548657223E-002 
 01/19  16:00:00,6.025,90.0166666666667,17.2100726750789,15.5487481929433,0.437545344644889,0.626718544614916,0.111894289805097,,,,,,,,50.5186181401022,,66.0568721774087,,48.8227301723121,,55.6876088492607,5.240995028496581E-002,5.338779011896391E-002,4.340553596912638E-002 
 01/19  17:00:00,5.66666666666667,90.5416666666667,16.9914108693473,15.3101420857959,0.325836211160511,0.583383671282372,6.845797714928291E-002,,,,,,,,51.0108843678955,,62.2760167123738,,44.8066489603034,,55.2757495581017,5.183810198605670E-002,5.310488771212224E-002,4.340168639760599E-002 
 01/19  18:00:00,5.38333333333333,91.3166666666667,17.4021278526619,15.7922161849125,0.392115029242124,0.64353045957966,9.076313399991308E-002,,,,,,,,49.0877165829067,,57.4365443686029,,43.7850468070546,,51.5033399120025,5.160482710273748E-002,5.310484002003888E-002,4.336816958591282E-002 
 01/19  19:00:00,5.3,91.9,17.4825432414337,16.0538833431975,0.668925324339955,1.07188685041201,0.232807136539638,,,,,,,,47.9913374513071,,57.9303978926314,,87.3159670247419,,49.8002376331024,5.310561903764419E-002,5.401757533730903E-002,4.400645495789859E-002 
 01/19  20:00:00,5.18333333333333,91.8416666666667,16.9567690316597,16.1988484104614,0.700939765951305,0.924052542393422,0.182010522727655,,,,,,,,46.9761727245078,,66.138598811728,,60.9361259623285,,51.3984612794324,5.416440218990015E-002,5.443807055994856E-002,4.523965067829368E-002 
 01/19  21:00:00,4.98333333333333,90.925,17.2815212813882,16.2819136369453,0.89239403169771,1.126014103016,0.24377239109704,,,,,,,,43.6028656669223,,64.2343905056893,,54.0206200049076,,52.0049740027449,5.555233055569748E-002,5.607656092655561E-002,4.723903430376523E-002 
 01/19  22:00:00,4.66666666666667,90.125,16.7246919153782,15.6504392001998,1.02075575970528,1.0595098075464,0.538392648506279,,,,,,,,45.6270638462728,,58.7265703092358,,52.2326546495774,,51.7268173511274,5.638275763901765E-002,5.670934670601745E-002,4.935293601522450E-002 
 01/19  23:00:00,4.38333333333333,88.0166666666667,15.710828336579,15.5741998865741,1.01283237159215,1.09333410034467,0.484128268596475,,,,,,,,46.2803973380364,,52.5556597116791,,45.3285696775186,,48.2411734367019,5.649897627733649E-002,5.663953324719190E-002,5.059520277641665E-002 
 01/19  24:00:00,3.775,88.2916666666667,15.1689879412115,15.5944677968684,0.91578613758806,1.12534408530366,0.251804828795896,,,,,,,,44.3172624377646,,49.3086277334643,,43.0736270786082,,45.0799628398185,5.649969245618602E-002,5.687544138598728E-002,5.060285714156642E-002 
 01/20  01:00:00,3.34166666666667,90.4916666666667,14.7531023234477,15.4780762774155,1.04952111752712,1.07120577065462,0.561640615016825,,,,,,,,43.9334706948075,,46.7427371126512,,42.7754938304131,,43.1656277710188,5.645008722368840E-002,5.670633595567493E-002,5.080293508525918E-002 
 01/20  02:00:00,3.18333333333333,90.15,14.4256614589938,15.3214912662662,1.02936107383852,0.954611909486351,0.645001292251538,,,,,,,,44.2456808617445,,45.7447220372787,,43.1040242050744,,42.1362765848104,5.649393212169473E-002,5.643811099493679E-002,5.159596253580204E-002 
 01/20  03:00:00,3.1,89.4,14.2398578518533,15.2539553801521,0.923893816760021,0.879429255573665,0.551706861219172,,,,,,,,43.8600873979866,,45.446717418758,,42.7009029990972,,41.5132515935231,5.591341884216506E-002,5.586795585225156E-002,5.100618109832006E-002 
 01/20  04:00:00,3.04166666666667,89.4,13.9986518835996,15.2054953151214,0.898258995301428,0.987714113491875,0.392489575522408,,,,,,,,44.2368129566274,,45.0109513451623,,43.1956522081459,,41.1202304945283,5.588269912412768E-002,5.599134799167237E-002,5.041333045262519E-002 
 01/20  05:00:00,2.88333333333333,90.45,13.7698455802935,15.1988854910133,0.818281115737848,1.01498904039031,0.223951882837653,,,,,,,,44.6729960333667,,44.842463186865,,43.8647529760842,,40.7422459453936,5.597423259562751E-002,5.639755853711234E-002,4.978191975799392E-002 
 01/20  06:00:00,2.74166666666667,90.15,13.5743518665313,15.1194499911561,0.86288617001315,0.913074409831076,0.407576624239826,,,,,,,,45.1077037034071,,44.8364181536086,,44.1219186517012,,40.8276892359992,5.573111826695399E-002,5.606907430165464E-002,4.957349393366051E-002 
 01/20  07:00:00,2.46666666666667,89.2833333333333,13.2858874039554,14.7432739124501,1.15252932687152,0.834955652211628,0.914545831794958,,,,,,,,45.1765417592642,,45.167441441927,,43.7536414873288,,41.448823330143,5.596316493740814E-002,5.573685792291192E-002,5.075916087151211E-002 
 01/20  08:00:00,2.06666666666667,90.075,13.6861375448432,14.8959725768249,1.2615003382462,0.997523082640404,1.01100799330193,,,,,,,,41.9200893746962,,41.5691150498152,,55.8557940318112,,39.1325011642197,5.632230181294742E-002,5.567034319323830E-002,5.196131936057355E-002 
 01/20  09:00:00,1.78333333333333,91.75,14.174162263798,15.0943519291521,0.86087950508283,0.844425485964011,0.508667930993623,,,,,,,,39.4310910144135,,50.5625537401506,,62.5915347425704,,38.6294762030633,5.608257760431195E-002,5.574950160365133E-002,5.159348607555433E-002 
 01/20  10:00:00,1.58333333333333,92.5,15.0136333692413,15.3525105078114,0.631865167491263,0.914172089325736,0.147129988537543,,,,,,,,38.1879395218019,,50.2988851715857,,44.8713682739484,,40.1212791339186,5.513824793358765E-002,5.555223707519975E-002,4.964878448043189E-002 
 01/20  11:00:00,1.5,92.5,15.3421936124904,15.5478553287184,0.511828658611331,0.99852804630714,5.305360652893015E-002,,,,,,,,37.8996673215202,,44.5745017459241,,38.3382282651391,,39.9313318796984,5.488306477062044E-002,5.604810708798676E-002,4.890632098164518E-002 
 01/20  12:00:00,1.26666666666667,93.4333333333333,15.5901468953559,15.6993207175555,0.484097035676217,0.939066929956399,5.715115895619882E-002,,,,,,,,37.5119573403237,,40.8027696981455,,37.494523934406,,37.8090831350506,5.471202962726614E-002,5.599520441352618E-002,4.873414981441169E-002 
 01/20  13:00:00,1.1,95.2666666666667,15.1735115714614,15.8778024423989,0.512936557074024,1.04832144232106,7.826299101421026E-002,,,,,,,,38.4772248188544,,43.340549933561,,65.0606967581063,,37.5229482565001,5.449859879936553E-002,5.543640510711031E-002,4.803271100124098E-002 
 01/20  14:00:00,1.04166666666667,97.2083333333333,16.0092043241631,16.0521015513586,0.310354743212581,0.818865003770165,0.0,,,,,,,,37.1458330373966,,49.4186981334776,,54.974760325247,,40.7942527296445,5.307242406584643E-002,5.485425026895469E-002,4.707754942546263E-002 
 01/20  15:00:00,1.,96.8333333333333,16.442669088453,16.1468787491046,0.376271524069184,0.739788855587602,6.960366284021564E-002,,,,,,,,39.3237728601405,,49.2071327278273,,40.689987293623,,42.2649345824419,5.201206661875148E-002,5.399102705045678E-002,4.593376096874163E-002 
 01/20  16:00:00,1.29166666666667,97.225,16.7973003300006,16.2612920519414,0.220134142355041,0.85246158181243,0.0,,,,,,,,40.101365135161,,45.36018584626,,34.788149193481,,41.1315068314499,5.083881573150250E-002,5.366688067774725E-002,4.546036780758264E-002 
 01/20  17:00:00,1.5,96.9916666666667,16.8495049284559,16.2464708358351,0.44038798232889,0.851694781418687,0.17781987310835,,,,,,,,41.0587892367639,,42.3377714148444,,33.7094241343535,,39.7414063434263,5.069228896764694E-002,5.383545925104229E-002,4.564785341183073E-002 
 01/20  18:00:00,1.55833333333333,95.0916666666667,17.0591287707921,16.3577923080178,0.291693748505552,0.854564431616792,0.0,,,,,,,,40.7246855889681,,41.3272699360907,,35.5651517709877,,38.7039481937112,5.125462723710900E-002,5.423522793904175E-002,4.447397719458517E-002 
 01/20  19:00:00,1.65833333333333,94.3583333333333,17.1800161490518,16.4367434099546,0.358221988546733,1.05767159111411,3.957579037446535E-002,,,,,,,,40.8990316443621,,43.4436747998598,,83.5203744669461,,38.4630893703631,5.151317193932745E-002,5.377124444414774E-002,4.353833384535016E-002 
 01/20  20:00:00,1.75833333333333,93.2916666666667,16.648618995618,16.5062984374351,0.276819457354666,1.00087879035296,0.0,,,,,,,,41.2828428515403,,48.2160670103488,,55.9021187104455,,41.2787635279952,5.123106546119766E-002,5.345531790487935E-002,4.363897526459606E-002 
 01/20  21:00:00,1.8,91.3333333333333,17.1355101358587,16.5753967805188,0.280807363520837,0.994488624603152,0.0,,,,,,,,39.3389355105525,,48.5160637234428,,50.7721674180839,,44.3916213489923,5.097278366690530E-002,5.437302135951676E-002,4.397720424822808E-002 
