"""Fabric",,,,,Yes,0,Yes,,,,,,,,,,,,,,,,,,
Fabric446,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric447,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric448,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric449,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric450,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric451,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric452,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric453,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric454,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,1.5.PITCH_LOFTFLOOR,1.5.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric455,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,1.5.PITCH_LOFTFLOOR,1.5.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric456,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric457,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric458,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric459,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric460,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric461,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric462,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric463,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,1.5.PITCH_LOFTFLOOR,1.5.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric464,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric465,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,2.3.PITCH_LOFTFLOOR,2.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.7.STONE_GRAN,Single_Brick_Internal_Wall,1.7.STONE_GRAN,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric466,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric467,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric468,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,1.5.PITCH_LOFTFLOOR,1.5.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric469,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.45.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric470,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.45.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric471,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric472,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric473,0,Gas_Hob,,0,No,0.8,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.7.STONE_SAND,Single_Brick_Internal_Wall,1.7.STONE_SAND,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric474,0,Gas_Hob,,0,No,0.8,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric475,0,Gas_Hob,,0,No,0.8,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric476,0,Gas_Hob,,0,No,0.8,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric477,0,Gas_Hob,,0,No,0.8,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric478,0,Gas_Hob,,0,No,0.8,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric479,0,Gas_Hob,,0,No,0.8,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,1.9.TIMB_AS_BUILT,Cavity_Plaster_Internal,Curtains,Yes,Yes
Fabric480,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric481,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric482,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric483,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric484,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric485,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric486,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric487,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric488,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric489,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric490,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric491,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric492,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric493,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric494,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric495,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.5.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric496,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric497,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric498,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric499,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric500,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric501,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric502,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.55.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,4.8.SINGLE,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric503,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric504,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.4.PITCH_LOFTFLOOR,0.4.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric505,0,Gas_Hob,,0,No,0.8,No,1.CAVITY,Single_Brick_Internal_Wall,0.6.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.68.PITCH_LOFTFLOOR,0.68.PITCH_LOFTCEILING,Wooden_Door,3.1.DOUB_PRE_2002,No,1.CAVITY,Single_Brick_Internal_Wall,1.CAVITY,Single_Brick_Internal_Wall,Curtains,Yes,Yes
Fabric506,0,Gas_Hob,,0,No,0.8,No,1.SOLID_BRICK,Single_Brick_Internal_Wall,0.35.FLOOR,3.10_Roof,Suspended_Wooden_Floor,Suspended_Wooden_Ceiling,0.3.PITCH_LOFTFLOOR,0.3.PITCH_LOFTCEILING,Wooden_Door,2.DOUB_POST_2002,No,1.SOLID_BRICK,Single_Brick_Internal_Wall,1.SOLID_BRICK,Single_Brick_Internal_Wall,Curtains,Yes,Yes
